model,rep,n_train_samples,n_test_samples,recurse_level,cov_scale,onehot,noise_dims,shuffle_label_frac,n_estimators,max_features,bootstrap,max_depth,n_jobs,train_01_error,train_mse,test_01_error,test_mse,IRM_L0,IRM_L1,IRM_L2,n_regions,ACTS_L2,IRM_entropy,n_total_leaves
deep_forest,0,1000,8192,0,1,True,0,None,3,1,False,29,-2,0.0,0.0,0.338,0.2708,923.0,1000.0000000000002,79.51659505341567,648,53.83307533477908,5.694448138392685,923
deep_forest,1,1000,8192,0,1,True,0,None,3,1,False,1,-2,0.482,0.249,0.5068,0.2514,6.0,1000.0000000000002,883.0356731185893,2,883.0356731185892,0.3787115103833155,6
deep_forest,1,1000,8192,0,1,True,0,None,3,1,False,2,-2,0.372,0.227,0.4041,0.2297,12.0,999.9999999999999,611.8505627284419,9,569.7139633184358,1.2597361867467298,12
deep_forest,1,1000,8192,0,1,True,0,None,3,1,False,3,-2,0.377,0.227,0.4116,0.2326,23.0,1000.0000000000001,625.7528798708533,20,428.28728675971695,1.4390649363542634,23
deep_forest,1,1000,8192,0,1,True,0,None,3,1,False,4,-2,0.277,0.191,0.3241,0.2076,42.0,1000.0,392.1178961032567,59,281.91133357848526,2.39240547719099,42
deep_forest,1,1000,8192,0,1,True,0,None,3,1,False,5,-2,0.252,0.166,0.3016,0.2003,78.0,1000.0,252.41192083136204,127,173.28012003689287,3.1791582040217774,78
deep_forest,1,1000,8192,0,1,True,0,None,3,1,False,6,-2,0.25,0.154,0.3286,0.2019,115.0,1000.0000000000002,273.0950180594455,101,244.9326438023319,3.221567730853912,115
deep_forest,1,1000,8192,0,1,True,0,None,3,1,False,7,-2,0.19,0.142,0.3259,0.204,163.0,1000.0,221.48488787173625,258,114.89125293076057,3.704363643356528,163
deep_forest,1,1000,8192,0,1,True,0,None,3,1,False,8,-2,0.226,0.148,0.3042,0.2017,162.0,1000.0000000000001,260.76426135496393,125,197.80798770524916,3.3318319480641647,162
deep_forest,1,1000,8192,0,1,True,0,None,3,1,False,9,-2,0.125,0.098,0.3258,0.2091,337.0,1000.0000000000001,136.60893089399391,403,86.81013765684283,4.620560892728754,337
deep_forest,1,1000,8192,0,1,True,0,None,3,1,False,10,-2,0.115,0.081,0.3339,0.2226,444.0,1000.0000000000001,116.17228585166085,463,74.24284477308234,4.9618051881204766,444
deep_forest,1,1000,8192,0,1,True,0,None,3,1,False,11,-2,0.058,0.057,0.3505,0.2409,559.0,1000.0000000000001,106.40906394141848,493,67.03730304837748,5.131625671100905,559
deep_forest,1,1000,8192,0,1,True,0,None,3,1,False,12,-2,0.072,0.07,0.3424,0.2252,483.0,1000.0000000000001,128.6018835182613,486,77.13624310270757,4.877330056506296,483
deep_forest,1,1000,8192,0,1,True,0,None,3,1,False,13,-2,0.027,0.032,0.334,0.2485,697.0,1000.0000000000006,88.5763951500499,584,59.632206063502295,5.437471760735274,697
deep_forest,1,1000,8192,0,1,True,0,None,3,1,False,14,-2,0.017,0.019,0.3417,0.2682,816.0,1000.0000000000002,81.84130986244051,574,61.28621378417825,5.569540611568303,816
deep_forest,1,1000,8192,0,1,True,0,None,3,1,False,15,-2,0.003,0.014,0.342,0.2574,808.0,1000.0000000000001,80.5136289360034,658,50.457903246171455,5.634223962655653,808
deep_forest,1,1000,8192,0,1,True,0,None,3,1,False,16,-2,0.007,0.015,0.3464,0.259,877.0,1000.0000000000002,81.78970323674953,675,55.731499172371095,5.649491859328798,877
deep_forest,1,1000,8192,0,1,True,0,None,3,1,False,17,-2,0.0,0.008,0.3435,0.2697,876.0,1000.0000000000002,80.69971774699366,620,59.16079783099616,5.630607156065984,876
deep_forest,1,1000,8192,0,1,True,0,None,3,1,False,18,-2,0.0,0.006,0.3387,0.2744,927.0,1000.0000000000003,78.21196271102724,627,61.204574992397426,5.698515282241185,927
deep_forest,1,1000,8192,0,1,True,0,None,3,1,False,19,-2,0.003,0.006,0.3495,0.2703,944.0,1000.0000000000003,73.6176307385368,690,52.97169055259611,5.773970350152092,944
deep_forest,1,1000,8192,0,1,True,0,None,3,1,False,20,-2,0.0,0.011,0.3528,0.2677,842.0,1000.0000000000001,77.07860345848977,672,51.068581339214816,5.679547534711292,842
deep_forest,1,1000,8192,0,1,True,0,None,3,1,False,21,-2,0.002,0.007,0.3497,0.2718,938.0,1000.0000000000002,76.03507962337734,661,55.94640292279746,5.741834661076592,938
deep_forest,1,1000,8192,0,1,True,0,None,3,1,False,22,-2,0.0,0.0,0.3462,0.2853,992.0,1000.0000000000003,73.16040216158224,639,57.043842787806646,5.773083694531249,992
deep_forest,1,1000,8192,0,1,True,0,None,3,1,False,23,-2,0.0,0.0,0.3434,0.2799,1000.0,1000.0000000000003,72.42774176914381,634,55.11805511808268,5.788587430812482,1005
deep_forest,1,1000,8192,0,1,True,0,None,3,1,False,24,-2,0.0,0.001,0.3485,0.2821,1000.0,1000.0000000000002,77.99857548556756,639,64.8074069840786,5.746585241659732,1004
deep_forest,1,1000,8192,0,1,True,0,None,3,1,False,25,-2,0.0,0.0,0.3463,0.2843,995.0,1000.0000000000006,71.45317036742007,627,54.55272678794342,5.7834334140442,995
deep_forest,1,1000,8192,0,1,True,0,None,3,1,False,26,-2,0.0,0.0,0.3473,0.2833,1000.0,1000.0000000000002,74.44908774905616,636,58.25804665451803,5.772891828411398,1009
deep_forest,1,1000,8192,0,1,True,0,None,3,1,False,27,-2,0.0,0.0,0.3445,0.2828,1000.0,1000.0000000000002,75.13395444877844,626,58.66856057549052,5.760596474064617,1020
deep_forest,1,1000,8192,0,1,True,0,None,3,1,False,28,-2,0.0,0.0,0.3477,0.2768,1000.0,1000.0000000000002,74.07803693103345,664,58.65151319446072,5.818377126140525,1030
deep_forest,1,1000,8192,0,1,True,0,None,3,1,False,29,-2,0.0,0.0,0.3409,0.2772,1000.0,1000.0000000000002,71.62867209900425,670,51.96152422706632,5.824055980610135,1029
deep_forest,2,1000,8192,0,1,True,0,None,3,1,False,1,-2,0.498,0.249,0.5007,0.2518,6.0,1000.0,998.002004006004,2,998.002004006004,0.014427214862176196,6
deep_forest,2,1000,8192,0,1,True,0,None,3,1,False,2,-2,0.478,0.247,0.4956,0.2513,10.0,1000.0000000000001,917.1754951419542,7,848.9734978195727,0.3560914627085489,10
deep_forest,2,1000,8192,0,1,True,0,None,3,1,False,3,-2,0.338,0.22,0.3633,0.2258,20.0,1000.0000000000001,700.6152851442638,26,546.6589430348689,1.2676632932002767,20
deep_forest,2,1000,8192,0,1,True,0,None,3,1,False,4,-2,0.278,0.194,0.3102,0.2106,34.0,1000.0,422.26689822117623,35,380.620545950951,2.0907476446339652,34
deep_forest,2,1000,8192,0,1,True,0,None,3,1,False,5,-2,0.23,0.17,0.2992,0.1972,61.0,1000.0,351.89771241086515,63,259.1138745802702,2.6676764655011604,61
deep_forest,2,1000,8192,0,1,True,0,None,3,1,False,6,-2,0.21,0.154,0.2987,0.2012,101.0,1000.0000000000001,291.8424232355536,108,203.58781888904846,3.058538275888129,101
