model,rep,n_train_samples,n_test_samples,recurse_level,cov_scale,onehot,noise_dims,shuffle_label_frac,n_estimators,max_features,bootstrap,max_depth,n_jobs,train_01_error,train_mse,test_01_error,test_mse,IRM_L0,IRM_L1,IRM_L2,n_regions,ACTS_L2,IRM_entropy,n_total_leaves
shallow_forest,0,1000,8192,0,0.15,True,0,None,20,1,False,15,-2,0.0,0.0,0.0118,0.0128,889.0,1000.0000000000006,279.33402048443725,318,107.24737759031686,3.2822460217747156,889
shallow_forest,0,1000,8192,0,0.15,True,0,None,20,1,False,40,-2,0.0,0.0,0.017,0.0142,928.0,1000.0000000000003,288.6448942905452,370,96.65402216152208,3.2857233600029185,928
shallow_forest,0,1000,8192,0,0.15,True,0,None,40,1,False,2,-2,0.473,0.244,0.4934,0.2468,160.0,1000.0000000000041,956.4294642052804,10,941.3033517416158,0.24502660529256465,160
shallow_forest,0,1000,8192,0,0.15,True,0,None,40,1,False,5,-2,0.319,0.226,0.359,0.2318,518.0,1000.0000000000007,780.9071831850442,67,310.56722299689,1.106969163934501,518
shallow_forest,0,1000,8192,0,0.15,True,0,None,40,1,False,15,-2,0.0,0.0,0.0153,0.0127,1000.0,1000.0000000000005,299.584541490378,484,76.83749084919418,3.2280682836730725,1681
shallow_forest,0,1000,8192,0,0.15,True,0,None,40,1,False,40,-2,0.0,0.0,0.014,0.0127,1000.0,1000.0000000000002,297.92843100315207,449,75.17978451685,3.277737893312163,1859
shallow_forest,1,1000,8192,0,0.15,True,0,None,1,1,False,2,-2,0.424,0.244,0.4335,0.2472,4.0,1000.0,625.2119640569908,4,625.2119640569908,1.0690338159824835,4
shallow_forest,1,1000,8192,0,0.15,True,0,None,1,1,False,5,-2,0.004,0.004,0.0111,0.0111,12.0,1000.0,408.21807897250216,12,408.21807897250216,1.913589463232533,12
shallow_forest,1,1000,8192,0,0.15,True,0,None,1,1,False,15,-2,0.0,0.0,0.0182,0.0182,20.0,1000.0,391.0677690631126,20,391.0677690631126,2.095853001099375,20
shallow_forest,1,1000,8192,0,0.15,True,0,None,1,1,False,40,-2,0.0,0.0,0.0184,0.0184,28.0,1000.0,397.6254519016608,28,397.6254519016608,2.1324720849275014,28
shallow_forest,1,1000,8192,0,0.15,True,0,None,2,1,False,2,-2,0.324,0.214,0.3512,0.2153,8.0,1000.0000000000001,522.9292495166053,9,409.2529779977172,1.4681831741092015,8
shallow_forest,1,1000,8192,0,0.15,True,0,None,2,1,False,5,-2,0.045,0.057,0.0585,0.0662,28.0,1000.0000000000002,371.8265724770085,32,337.16464820618427,2.2528085424119952,28
shallow_forest,1,1000,8192,0,0.15,True,0,None,2,1,False,15,-2,0.0,0.0,0.026,0.0168,66.0,999.9999999999999,308.03327742307323,60,279.2740589456887,2.8194874360845645,66
