model,rep,n_train_samples,n_test_samples,recurse_level,cov_scale,onehot,noise_dims,shuffle_label_frac,n_estimators,max_features,bootstrap,max_depth,n_jobs,train_01_error,train_mse,test_01_error,test_mse,IRM_L0,IRM_L1,IRM_L2,n_regions,ACTS_L2,IRM_entropy,n_total_leaves
shallow_forest,3,1000,8192,0,1,True,0,None,1,1,False,22,-2,0.004,0.002,0.3754,0.375,326.0,1000.0,90.36592278065886,326,90.36592278065886,5.300396772596064,326
shallow_forest,3,1000,8192,0,1,True,0,None,1,1,False,23,-2,0.001,0.001,0.3638,0.3629,317.0,1000.0,92.09777413162601,317,92.09777413162601,5.272415576436974,317
shallow_forest,3,1000,8192,0,1,True,0,None,1,1,False,24,-2,0.0,0.0,0.3589,0.3589,330.0,1000.0,95.2260468569393,330,95.2260468569393,5.274867080572884,330
shallow_forest,4,1000,8192,0,1,True,0,None,1,1,False,1,-2,0.484,0.248,0.4996,0.2518,2.0,1000.0,957.0120166434693,2,957.0120166434693,0.18045437021259397,2
shallow_forest,4,1000,8192,0,1,True,0,None,1,1,False,2,-2,0.482,0.243,0.4932,0.2508,4.0,1000.0,959.3674999706839,4,959.3674999706839,0.20974128840440479,4
shallow_forest,4,1000,8192,0,1,True,0,None,1,1,False,3,-2,0.432,0.237,0.4604,0.2448,7.0,1000.0,762.300465695778,7,762.300465695778,0.8182737612007374,7
shallow_forest,4,1000,8192,0,1,True,0,None,1,1,False,4,-2,0.314,0.203,0.3574,0.2285,12.0,1000.0,536.7625173202764,12,536.7625173202764,1.4988622678163734,12
shallow_forest,4,1000,8192,0,1,True,0,None,1,1,False,5,-2,0.293,0.188,0.3644,0.2324,24.0,1000.0,366.4396266781201,24,366.4396266781201,2.2987128687930882,24
shallow_forest,4,1000,8192,0,1,True,0,None,1,1,False,6,-2,0.343,0.199,0.3907,0.2289,20.0,1000.0,540.5848684526787,20,540.5848684526787,1.7403491252852175,20
shallow_forest,4,1000,8192,0,1,True,0,None,1,1,False,7,-2,0.228,0.157,0.3167,0.221,41.0,1000.0,311.557378343059,41,311.557378343059,2.7374830125328513,41
shallow_forest,4,1000,8192,0,1,True,0,None,1,1,False,8,-2,0.217,0.151,0.3175,0.2269,45.0,1000.0,244.5812748351762,45,244.5812748351762,3.161119529737083,45
shallow_forest,4,1000,8192,0,1,True,0,None,1,1,False,9,-2,0.176,0.118,0.3151,0.244,91.0,1000.0,234.5591609807641,91,234.5591609807641,3.497552457694364,91
