model,rep,n_train_samples,n_test_samples,recurse_level,cov_scale,onehot,noise_dims,shuffle_label_frac,hidden_layer_dims,n_epochs,learning_rate,batch_size,verbose,early_stop_thresh,bias,init_prior_model,train_01_error,train_mse,test_01_error,test_mse,IRM_L0,IRM_L1,IRM_L2,n_regions,ACTS_L2,IRM_entropy,PEN_IRM_L0,PEN_IRM_L1,PEN_IRM_L2,PEN_n_regions,PEN_ACTS_L2,PEN_IRM_entropy,n_parameters,depth,width,kernel_trace,head_norm
wide_relu,0,100,8192,0,0.5,True,10,None,1,2000,0.01,8,0,None,True,True,0.5,0.2500001186905685,0.5,0.25000011869061467,0.0,0.0,0.0,1,100.0,nan,0.0,0.0,0.0,1,100.0,nan,17,1,1,0.0,0.9323322
wide_relu,0,100,8192,0,0.5,True,10,None,2,2000,0.01,8,0,None,True,True,0.5,0.2500006242190499,0.498046875,0.25007962020147767,0.0,0.0,0.0,1,100.0,nan,0.0,0.0,0.0,1,100.0,nan,32,1,2,0.0,1.2663052
wide_relu,0,100,8192,0,0.5,True,10,None,8,2000,0.01,8,0,None,True,True,0.32999999999999996,0.19721137481099615,0.4913330078125,0.29867542282381904,1.0,11.75,11.75,2,94.19129471453293,0.0,1.0,11.75,11.75,2,94.19129471453293,0.0,122,1,8,8.03652,1.7401545
wide_relu,0,100,8192,0,0.5,True,10,None,13,2000,0.01,8,0,None,True,True,0.21999999999999997,0.14068542353546099,0.4869384765625,0.34905804008924024,4.0,8.384615384615383,7.079013069312907,5,63.29296959378664,0.52652952904935,4.0,8.384615384615383,7.079013069312907,5,63.29296959378664,0.52652952904935,197,1,13,4.988279,2.5278263
wide_relu,0,100,8192,0,0.5,True,10,None,15,2000,0.01,8,0,None,True,True,0.25,0.19269804201425958,0.4757080078125,0.28897226463612014,2.0,3.2,2.958978802822953,4,68.67313885355759,0.27551366661822263,2.0,3.2,2.958978802822953,4,68.67313885355759,0.27551366661822263,227,1,15,0.7011404,2.3740523
wide_relu,0,100,8192,0,0.5,True,10,None,64,2000,0.01,8,0,None,True,True,0.0,0.013304281927455433,0.349853515625,0.30075381642063037,64.0,37.06249999999999,25.53485477917879,100,10.0,1.578072325066155,64.0,37.06249999999999,25.53485477917879,100,10.0,1.578072325066155,962,1,64,2.3786967,3.3417063
