model,rep,n_train_samples,n_test_samples,save_path,onehot,shuffle_label_frac,hidden_layer_dims,n_epochs,learning_rate,batch_size,verbose,early_stop_thresh,bias,init_prior_model,train_01_error,train_mse,test_01_error,test_mse,IRM_L0,IRM_L1,IRM_L2,n_regions,ACTS_L2,IRM_h*,ACTS_h*,IRM_entropy,IRM_rows_mean_L2,IRM_cols_mean_L1,IRM_cols_mean_L2,IRM_mean_dot_product,IRM_mean_sim_entropy,n_parameters,depth,width,weights_L2,mean_affine_mat_norm
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,51,6000,0.01,32,0,None,True,True,0.007000000000000006,0.002711012820351954,0.11209999999999998,0.6011799473934581,50.0,331.52941176470597,111.82158855195273,1686,383.70040396121556,2,0,2.7884905736988648,0.8837300209905739,331.52941176470586,5.950972316433452,1.201043829296415,7.222811908499919,40555,1,51,11.579083,1.0172524337007611
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,64,6000,0.01,32,0,None,True,True,0.005249999999999977,0.002046755124133169,0.10050000000000003,0.6994796970141905,64.0,394.8593749999999,132.8743615121654,2599,297.7650080180678,2,0,2.93593644864488,1.1679856324030702,394.859375,7.03237838168034,1.3322172241210963,7.58298752678911,50890,1,64,12.339508,0.8953354595935752
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,128,6000,0.01,32,0,None,True,True,0.0004999999999999449,0.0008820731794214264,0.07489999999999997,0.5495304792933007,128.0,462.85156250000006,136.20080126107976,3882,71.42828571371429,1,0,3.6252675274557036,1.9169633375471737,462.8515625,7.761894696357569,0.8971553802490236,8.131806457928421,101770,1,128,15.701551,0.6207076736986705
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,256,6000,0.01,32,0,None,True,True,0.0,0.0004609875003670634,0.06330000000000002,0.34150259881504047,256.0,951.2343749999999,375.8216283042656,4000,63.245553203367585,2,0,3.55880690047758,4.81030872190133,951.234375,15.237279370582778,1.412296752929687,8.260429128161116,203530,1,256,20.166868,0.571930733557764
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,512,6000,0.01,32,0,None,True,True,0.0,0.00012007210532685256,0.05889999999999995,0.349361662266529,512.0,1164.1210937500002,508.4679338515352,4000,63.245553203367585,1,0,3.6312005374009426,7.986522154542614,1164.12109375,18.54531506708635,0.9732747821807892,8.277538782623322,407050,1,512,25.306393,0.5783350461309661
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,1024,6000,0.01,32,0,None,True,True,0.0,2.479907974605349e-05,0.05469999999999997,0.2450349262223362,1024.0,1438.9892578124998,716.1726681856057,4000,63.245553203367585,1,0,3.486120434810961,13.462994403642154,1438.9892578125,22.846269064219744,0.691422341585158,8.284758157877565,814090,1,1024,30.145775,0.6070617896017014
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,4,6000,0.01,32,0,None,True,True,0.782,0.07921137882311347,0.7873,0.12473353650860719,1.0,130.0,130.0,2,3518.6360993998796,1,2,0.0,0.13,130.0,5.70087712549569,4.225000000000026,0.8129977455048181,3190,1,4,3.3100748,0.2692217079994222
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,8,6000,0.01,32,0,None,True,True,0.5805,0.05944822778269608,0.619,0.23852445882769718,5.0,201.375,116.6663913687228,9,2601.038254236181,3,9,1.1021063336760424,0.23283967123323293,201.375,5.2216496435513555,3.3883945312499906,2.436524076691234,6370,1,8,5.336946,0.6519804570338019
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,12,6000,0.01,32,0,None,True,True,0.30700000000000005,0.03326825913105237,0.39470000000000005,0.3164676320053751,9.0,269.3333333333333,113.11946732940748,35,1588.3293109427907,6,35,1.768878575383027,0.3306616473073344,269.3333333333333,5.50252467307306,3.037142361111131,4.3458525640423264,9550,1,12,7.870456,1.298543774221773
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,16,6000,0.01,32,0,None,True,True,0.30625,0.032900468184521504,0.40349999999999997,0.3761043467840126,10.0,196.5625,82.05117020036948,37,1612.2090435176203,6,37,1.7844254202628576,0.32097264291524913,196.5625,4.009266609992406,1.6097412109375078,4.276861982261991,12730,1,16,9.486493,1.5736262044915748
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,24,6000,0.01,32,0,None,True,True,0.01924999999999999,0.007146783769419018,0.1895,0.5812480910908406,21.0,237.75,90.43830386266406,157,905.2557649636925,9,5,2.0990821886502213,0.49105829592829403,237.75,4.327720724199595,1.6745711805555805,6.217085001825441,19090,1,24,12.004778,2.066619598163084
