model,rep,n_train_samples,n_test_samples,save_path,onehot,shuffle_label_frac,hidden_layer_dims,n_epochs,learning_rate,batch_size,verbose,early_stop_thresh,bias,init_prior_model,train_01_error,train_mse,test_01_error,test_mse,IRM_L0,IRM_L1,IRM_L2,n_regions,ACTS_L2,IRM_h*,ACTS_h*,IRM_entropy,IRM_rows_mean_L2,IRM_cols_mean_L1,IRM_cols_mean_L2,IRM_mean_dot_product,IRM_mean_sim_entropy,n_parameters,depth,width,weights_L2,mean_affine_mat_norm
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,46,2000,0.01,32,0,None,True,True,0.018000000000000016,0.005087094104251015,0.1975,0.5642431024501777,45.0,131.04347826086962,41.68062022186565,335,826.3679567843855,1,2,2.5020751122902984,0.45113218683663,131.04347826086953,2.3137625557652295,0.38472637051039366,6.497185127026776,36580,1,46,14.552905,2.1469548079958525
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,48,2000,0.01,32,0,None,True,True,0.018000000000000016,0.004549307456041185,0.1905,0.5036608677937672,46.0,120.02083333333334,37.118060752520165,325,857.5826490782098,0,2,2.5310270929300467,0.42712081136371705,120.02083333333331,2.1281634949202353,0.31672254774305564,6.412361461531952,38170,1,48,14.96538,2.188258816394607
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,50,2000,0.01,32,0,None,True,True,0.017750000000000044,0.004291623888541546,0.19069999999999998,0.5037526010515798,49.0,113.81999999999998,34.90994700654814,333,863.6330239169876,0,2,2.5508697228872457,0.4201826239862853,113.82000000000001,2.0235612172603035,0.2824855000000011,6.373746924641952,39760,1,50,15.362334,2.2535295248548417
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,51,2000,0.01,32,0,None,True,True,0.015499999999999958,0.006441297932456784,0.09589999999999999,0.4405030868622813,51.0,412.7647058823528,163.44276751975744,1675,321.415618786642,4,0,2.521836945113637,1.2719351644246653,412.764705882353,6.95387671619817,2.487995482506723,7.912507330217123,40555,1,51,10.509525,0.7027507870225016
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,52,2000,0.01,32,0,None,True,True,0.008000000000000007,0.004935071953927469,0.08599999999999997,0.3213789874438805,52.0,469.4230769230769,156.10293789334943,2473,195.76005721290542,3,0,2.883071886301108,1.184758044918877,469.42307692307696,7.998705516571317,2.076407729289942,7.701349150042886,41350,1,52,10.572558,0.6613462697163903
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,54,2000,0.01,32,0,None,True,True,0.009000000000000008,0.00519158927541185,0.0847,0.3051981078319134,54.0,457.74074074074076,161.44927261182113,2358,223.90176417348746,3,0,2.8069386789517488,1.2519531740444607,457.74074074074076,7.770808164766885,2.150050411522634,7.7847689536337485,42940,1,54,10.729715,0.6398431195034509
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,56,2000,0.01,32,0,None,True,True,0.007750000000000035,0.004679509277490163,0.08660000000000001,0.43547088515421084,56.0,569.4464285714287,219.52160488834605,2788,205.85917516593716,3,0,2.743553988590298,1.5920229073414742,569.4464285714286,9.575608762019536,3.23282772640305,8.073691533221876,44530,1,56,10.827778,0.6392199641967384
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,58,2000,0.01,32,0,None,True,True,0.010249999999999981,0.0053979682334618926,0.09079999999999999,0.4184875124322069,58.0,372.68965517241384,130.31014636223267,2137,304.89670381950674,4,0,2.761610734702554,1.1210629442631668,372.68965517241384,6.654457706844036,1.4943901605231835,7.678261822598898,46120,1,58,11.064753,0.6515734900302925
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,60,2000,0.01,32,0,None,True,True,0.00824999999999998,0.005700511859102356,0.08789999999999998,0.29552033511770864,60.0,420.33333333333337,149.60697399074238,2308,283.9084359437035,4,0,2.7608894376364486,1.2373434244380175,420.33333333333337,7.4345290518110305,1.7011319444444475,7.742236251952879,47710,1,60,11.17404,0.6613099632061783
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,62,2000,0.01,32,0,None,True,True,0.00649999999999995,0.00442912114795823,0.08740000000000003,0.3559704061428898,62.0,538.8064516129032,192.9273477204285,3125,145.30657245974803,2,0,2.912623887103009,1.4514620646093372,538.8064516129032,9.450236605729318,2.1922394640998975,7.811861276943585,49300,1,62,11.307785,0.6144877106480051
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,64,2000,0.01,32,0,None,True,True,0.008750000000000036,0.004890832421469893,0.08789999999999998,0.26646779507376783,63.0,395.1875,124.88919893937485,2692,225.867217630182,3,0,2.9997823983676826,1.1455479584024406,395.1875,6.842536992958094,1.281523559570316,7.612717491180651,50890,1,64,11.462022,0.617939464315297
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,128,2000,0.01,32,0,None,True,True,0.0020000000000000018,0.00318851968767503,0.06810000000000005,0.4568923002747244,128.0,576.0703124999999,201.3333661582532,3934,66.1362230551458,1,0,3.3698945025727656,2.322490137223407,576.0703125,9.774018268116176,1.316884872436525,8.130534888673218,101770,1,128,15.223895,0.5152429780749942
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,256,2000,0.01,32,0,None,True,True,0.0,0.002094290932401049,0.05810000000000004,0.31448175938998185,256.0,937.8437499999999,373.72409786427056,4000,63.245553203367585,2,0,3.5310917313866415,4.776129905582552,937.84375,15.13032980086067,1.3922983932495132,8.257721674601648,203530,1,256,19.927717,0.49390764086024436
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,512,2000,0.01,32,0,None,True,True,0.0,0.0010503242974233469,0.05620000000000003,0.24643626427935983,512.0,1099.2519531250002,462.94941718953385,4000,63.245553203367585,1,0,3.701807939268173,7.608195757701033,1099.251953125,17.531064935207194,0.8832495527267448,8.274438022672664,407050,1,512,25.124718,0.5219216457141187
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,1024,2000,0.01,32,0,None,True,True,0.0,0.0004018607438882796,0.05169999999999997,0.19940623117645356,1024.0,1411.8750000000002,694.3574118102621,4000,63.245553203367585,1,0,3.525565966048735,13.268432278343965,1411.875,22.37903771650652,0.671582394123079,8.285474015055586,814090,1,1024,30.081444,0.5664761861302121
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,4,2000,0.01,32,0,None,True,True,0.7985,0.08133059353226116,0.8024,0.14662557585336217,2.0,160.5,160.25019500768167,3,3418.6321826133913,1,3,0.0116258708454915,0.16025019500768165,160.5,6.334429729659964,6.420031250000052,1.035700470471529,3190,1,4,3.203256,0.21732511310779062
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,8,2000,0.01,32,0,None,True,True,0.5880000000000001,0.06203961151390034,0.6162000000000001,0.1887456585982841,4.0,321.74999999999994,208.40195536510686,9,2234.805584385362,3,9,0.979874113981319,0.3784377425680478,321.75,7.762087348130012,8.950945312500176,3.3788648842726103,6370,1,8,4.779765,0.502967586170431
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,12,2000,0.01,32,0,None,True,True,0.587,0.06129916577630422,0.6241,0.2704095407358563,4.0,159.25,93.08019988757606,9,2447.296876147232,3,9,1.0898567879575147,0.27588437342481,159.25,3.99391898877392,2.1142274305555646,2.80920720182654,9550,1,12,6.2163672,0.6341029865145733
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,16,2000,0.01,32,0,None,True,True,0.401,0.042881501383833474,0.4676,0.3036646878150314,13.0,185.625,85.06693136877573,33,1793.3153654614127,5,24,1.5946551391070916,0.332051577318946,185.625,4.003904344511741,1.7227851562500283,3.9912976414235146,12730,1,16,7.503527,0.9541109311618154
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,24,2000,0.01,32,0,None,True,True,0.11675000000000002,0.017296827325732355,0.22940000000000005,0.4357947344352685,22.0,229.08333333333334,98.36496666327228,122,1069.8476527057485,8,4,1.9017793150400752,0.5164405822551129,229.08333333333331,4.299547779838144,1.8521588541666714,5.824116756496264,19090,1,24,9.268156,1.3161627153055546
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,32,2000,0.01,32,0,None,True,True,0.022249999999999992,0.00809779757022491,0.16469999999999996,0.4679679548368051,29.0,196.90625,78.29233953387458,251,907.0887497924335,8,2,2.126386349305645,0.5473188627299447,196.90625,3.600808285996354,1.17014819335939,6.345700388672012,25450,1,32,10.812571,1.5452713465057257
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,38,2000,0.01,32,0,None,True,True,0.02024999999999999,0.007359064296621842,0.17259999999999998,0.614028134746906,36.0,167.13157894736844,66.31482351009097,293,907.0953643360768,8,3,2.1797288308746783,0.5496964503250863,167.13157894736838,3.0764722395047244,0.8370254501384875,6.3355680085063995,30220,1,38,11.945184,1.728610584663827
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,40,2000,0.01,32,0,None,True,True,0.019499999999999962,0.0068605315568677685,0.17889999999999995,0.6029768862804287,38.0,160.40000000000003,62.8111853096246,320,891.224999649359,1,1,2.2353295793118937,0.5475977081763582,160.4,2.95423424934449,0.7496581250000005,6.318264993747261,31810,1,40,12.636963,1.8681098077419
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,42,2000,0.01,32,0,None,True,True,0.01749999999999996,0.006282498929997024,0.18700000000000006,0.64863229965783,38.0,154.8571428571429,59.76784261906957,338,871.6627788313551,1,1,2.2745572268168273,0.5465785625141183,154.85714285714283,2.8489963224531323,0.677433390022673,6.312503556719773,33400,1,42,13.266593,1.9882512154379874
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,44,2000,0.01,32,0,None,True,True,0.017249999999999988,0.005979648967996345,0.19289999999999996,0.685550633575467,42.0,149.68181818181822,56.82539045180421,378,856.3912657191221,1,1,2.325549363560871,0.5444470819097115,149.68181818181816,2.7553479179153273,0.6124434400826341,6.3247462337421085,34990,1,44,13.834857,2.1007831412408686
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,46,2000,0.01,32,0,None,True,True,0.017000000000000015,0.005694128880922693,0.1945,0.7502820615324464,43.0,143.7173913043478,53.93185593938115,399,852.3790236743276,1,1,2.3584647039120514,0.5408029331466315,143.71739130434779,2.641729255498617,0.5528692107750461,6.320838790480888,36580,1,46,14.359245,2.1949227989496674
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,48,2000,0.01,32,0,None,True,True,0.015499999999999958,0.005269089458686265,0.1977,0.8583203654872176,46.0,138.37500000000006,51.35706972862754,405,844.4264325564424,1,1,2.3988006988263546,0.5374908138749909,138.375,2.5495097567963922,0.5015562065972253,6.304310627258806,38170,1,48,14.853466,2.277597160052802
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,50,2000,0.01,32,0,None,True,True,0.014499999999999957,0.004929813885990795,0.19979999999999998,0.8986372925885971,48.0,133.60000000000002,49.0033713125944,434,837.071084197752,1,1,2.4397709762351494,0.5349404172428927,133.6,2.4669008897805362,0.45785800000000754,6.291139934122777,39760,1,50,15.325452,2.3608234228247116
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,51,2000,0.01,32,0,None,True,True,0.011750000000000038,0.0053969698183095,0.09519999999999995,0.2612850592506478,50.0,336.6274509803922,118.45035232930206,1670,366.6496965769916,3,0,2.696570304251437,0.987700485977404,336.62745098039215,5.936029609106119,1.50027258746637,7.524392614018299,40555,1,51,10.6108885,0.7034365399971867
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,52,2000,0.01,32,0,None,True,True,0.008750000000000036,0.005047668356247391,0.08850000000000002,0.17350917058830143,52.0,374.2692307692308,116.00560458813182,2080,275.5249534978638,3,0,2.9077920706624454,0.9816188797084131,374.26923076923083,6.488268885927485,1.4254077292899303,7.537373348684615,41350,1,52,10.581236,0.6758175462092613
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,54,2000,0.01,32,0,None,True,True,0.007499999999999951,0.004575092623733167,0.08999999999999997,0.5767946248831533,54.0,436.2592592592592,135.93504359368688,2491,231.03246525109842,2,0,3.0141576904442866,1.093459247068678,436.25925925925924,7.588436079978384,1.640127743484228,7.600697590831751,42940,1,54,10.696872,0.637038455507007
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,56,2000,0.01,32,0,None,True,True,0.007000000000000006,0.0045411542518259875,0.08489999999999998,0.421546464126809,56.0,390.30357142857144,117.48078571730403,2361,273.14098923449774,2,0,3.009467505885017,0.9900168874822287,390.3035714285714,6.890613069196946,1.2501702008928528,7.433428074527901,44530,1,56,10.836001,0.6251129393286441
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,58,2000,0.01,32,0,None,True,True,0.007750000000000035,0.004995057328574996,0.09009999999999996,0.3701660723403254,57.0,451.2241379310345,165.01244773426419,2529,216.42088623790448,3,0,2.842864175042484,1.3068907997610204,451.2241379310345,8.004996210378911,2.0308722502972576,7.814190758506921,46120,1,58,11.034843,0.627318857854869
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,60,2000,0.01,32,0,None,True,True,0.00924999999999998,0.005045932185125285,0.08879999999999999,0.4858559147943091,60.0,359.45,120.47085516607098,2227,277.3625785862253,2,0,2.893166590666234,1.039743447923573,359.45000000000005,6.335635546476595,1.2011849305555506,7.412383701824469,47710,1,60,11.255954,0.6580519801901639
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,62,2000,0.01,32,0,None,True,True,0.009000000000000008,0.005073778839433801,0.0857,0.35369843779195625,62.0,421.4999999999999,144.22591377403091,2716,171.78474903203718,3,0,2.867814378374671,1.2983370854674066,421.49999999999994,7.121821634406445,1.7540886446409907,7.88865948580672,49300,1,62,11.339215,0.6181143514167433
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,64,2000,0.01,32,0,None,True,True,0.006000000000000005,0.004468358401143522,0.08520000000000005,0.31828544670467085,64.0,413.25000000000006,126.81681624616074,2861,177.3471172587815,3,0,3.102368576480063,1.2125218554731292,413.25,7.110319305418006,1.4357512207031187,7.800598361470561,50890,1,64,11.501796,0.6052867111137397
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,128,2000,0.01,32,0,None,True,True,0.0014999999999999458,0.003031902746992433,0.07069999999999999,0.29422686020033495,128.0,687.7109375,261.0838788762762,3985,63.57672530100933,2,0,3.2715837827111396,2.7202133303290754,687.7109375,11.450745297625554,1.8065333404540955,8.201301659710596,101770,1,128,15.180366,0.5085650834612402
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,256,2000,0.01,32,0,None,True,True,0.0,0.002101952904914485,0.059799999999999964,0.5024725581762842,256.0,874.3593750000001,344.2756030078461,4000,63.245553203367585,1,0,3.572709157603789,4.564210350652126,874.359375,14.178630728527262,1.271485359191898,8.252698331254704,203530,1,256,19.930607,0.47787407131127174
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,512,2000,0.01,32,0,None,True,True,0.0,0.000987848266544544,0.055400000000000005,0.2318069834962031,512.0,1249.0527343750002,571.756052539783,4000,63.245553203367585,1,0,3.5115014224398453,8.480566847947134,1249.052734375,19.868059493957126,1.0974123239517222,8.279574876668226,407050,1,512,25.16339,0.5597513698694698
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,1024,2000,0.01,32,0,None,True,True,0.0,0.0004146409771322884,0.05179999999999996,0.275103288527433,1024.0,1490.4462890625,772.3871794964415,4000,63.245553203367585,1,0,3.3667990020980882,14.004324646783221,1490.4462890625,23.622356428359442,0.7481426575183866,8.286744696621316,814090,1,1024,30.082573,0.5972604945477007
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,4,2000,0.01,32,0,None,True,True,0.889,0.08995186280610613,0.8864,0.22738521577868398,0.0,0.0,0.0,1,4000.0,0,1,nan,0.0,0.0,0.0,0.0,0.0,3190,1,4,3.0137205,0.0
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,8,2000,0.01,32,0,None,True,True,0.68625,0.0708675294852306,0.6995,0.26663803415082754,3.0,154.375,110.93022863493971,6,2950.622985066035,2,5,0.696079183430763,0.2199109194651325,154.375,4.6820802000820105,3.0225507812500254,1.8594624431083444,6370,1,8,4.464048,0.2790196908678254
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,12,2000,0.01,32,0,None,True,True,0.5880000000000001,0.06098721400958158,0.6132,0.4627799669161776,4.0,147.75,86.50798774936591,10,2545.0308446067997,3,9,1.0982587649563356,0.2565851466862414,147.75,3.859512058969804,1.8287760416666947,2.566658765260838,9550,1,12,5.6981525,0.46755273736812175
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,16,2000,0.01,32,0,None,True,True,0.48950000000000005,0.05204579577238557,0.5298,0.6288489899818517,12.0,156.87499999999997,81.93456802534568,21,2136.1811720919177,4,20,1.3627194348170122,0.3165236957954333,156.875,3.7123106012293743,1.5654257812499932,3.3356265114318107,12730,1,16,6.8049808,0.6772145492414533
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,24,2000,0.01,32,0,None,True,True,0.029249999999999998,0.009687415500217067,0.14180000000000004,1.051792986775746,20.0,265.95833333333337,110.41540093614157,156,905.9150070508822,9,7,1.997140811544422,0.5743334723834229,265.9583333333333,4.820925164783668,2.290687065972228,6.450808330632243,19090,1,24,8.779314,1.1217531257500892
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,32,2000,0.01,32,0,None,True,True,0.024499999999999966,0.008322646351167936,0.15469999999999995,1.0776260178094954,25.0,199.125,81.99991663486615,191,904.599358832406,9,3,2.050419448838384,0.5717292847143655,199.125,3.6325352716800974,1.2768530273437384,6.433786985370161,25450,1,32,10.351898,1.3679662330513396
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,38,2000,0.01,32,0,None,True,True,0.022499999999999964,0.0076819215075855235,0.16410000000000002,1.190654434364602,33.0,168.1315789473685,68.62482308531153,224,899.9877776947862,8,1,2.10081683146748,0.5687876910587992,168.13157894736838,3.0764722395047244,0.8961757271468226,6.4168861900416365,30220,1,38,11.470969,1.5568872428940381
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,40,2000,0.01,32,0,None,True,True,0.022249999999999992,0.007321885343671832,0.17210000000000003,1.2214330163321272,34.0,159.97500000000002,64.80380486514662,259,901.3279092538963,8,2,2.1367511064244136,0.5659894544070587,159.97500000000002,2.941406976261531,0.8008601562499814,6.3966530401414845,31810,1,40,12.146551,1.6994656254533687
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,42,2000,0.01,32,0,None,True,True,0.02124999999999999,0.0069944743053775476,0.17710000000000004,1.3267954993249713,38.0,152.90476190476193,61.362478286788566,280,896.3302962636039,2,2,2.1746660674873177,0.5637822052885316,152.9047619047619,2.8232112110060257,0.7207491496598694,6.3875225455316045,33400,1,42,12.74639,1.8177647093441247
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,44,2000,0.01,32,0,None,True,True,0.02100000000000002,0.006741990362908262,0.18079999999999996,1.4553640606139686,39.0,146.3636363636364,58.086872103288556,307,892.2735006711787,1,3,2.2111390179923207,0.559699249597496,146.36363636363635,2.709792465597978,0.6472381198347176,6.371394328592137,34990,1,44,13.3071165,1.9214071269642634
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,46,2000,0.01,32,0,None,True,True,0.02100000000000002,0.00652031411599818,0.18389999999999995,1.5273331718801217,41.0,141.2608695652174,55.26177606754859,328,884.0407230439105,1,3,2.2585480769499298,0.5567081820846538,141.26086956521738,2.624049022088071,0.5858676748582238,6.360205922569096,36580,1,46,13.825311,2.0130964516721526
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,48,2000,0.01,32,0,None,True,True,0.020000000000000018,0.006329831646797447,0.18669999999999998,1.6271437116896883,44.0,136.25000000000003,52.88217379756202,345,873.7551144342447,1,3,2.28662598302978,0.5562046610736016,136.25,2.53157148164271,0.5370896267361092,6.3589215833263575,38170,1,48,14.311678,2.091360452271358
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,50,2000,0.01,32,0,None,True,True,0.01924999999999999,0.006116291114382251,0.18979999999999997,1.6789991274421177,46.0,132.32,50.61512027052785,376,862.9611810504572,1,1,2.330664460419177,0.5546078569584099,132.32,2.4690078979217542,0.49214380000000274,6.355266344823108,39760,1,50,14.759001,2.160718854071042
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,51,2000,0.01,32,0,None,True,True,0.010750000000000037,0.005722515916275385,0.09189999999999998,0.18773589530959606,50.0,413.686274509804,146.60578845586514,2045,283.3972476930572,3,0,2.7124546502952334,1.1530974590207022,413.6862745098039,7.160595319972291,2.044803921568609,7.74565348476855,40555,1,51,10.494066,0.6860723964488049
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,52,2000,0.01,32,0,None,True,True,0.010499999999999954,0.005479268951251329,0.08599999999999997,0.25386264378807183,52.0,395.9807692307691,128.45224085423098,2082,288.92905703649814,3,0,2.830636082248123,1.059754069348167,395.9807692307693,6.773518091603367,1.6613590051775278,7.637436144681935,41350,1,52,10.602371,0.6624939624641709
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,54,2000,0.01,32,0,None,True,True,0.007249999999999979,0.004588845077198906,0.09030000000000005,0.29775652676923525,54.0,407.037037037037,148.28679160720196,2201,246.6211669747753,3,0,2.8120781989846266,1.1904834627158833,407.037037037037,7.2397223874202234,1.9441027091906757,7.760617780985288,42940,1,54,10.772557,0.6630066901841534
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,56,2000,0.01,32,0,None,True,True,0.010750000000000037,0.005275444735839514,0.09989999999999999,0.25005319958073796,56.0,369.9821428571429,123.7748132719666,2129,329.52693364882936,3,0,2.92270175549329,0.986572190718956,369.98214285714283,6.912836514302171,1.241485570790817,7.395434147264647,44530,1,56,10.940552,0.682679752749613
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,58,2000,0.01,32,0,None,True,True,0.007499999999999951,0.0050220046360926075,0.09299999999999997,0.3283879281986221,57.0,376.6206896551725,157.28557303937893,2078,287.96527568441303,2,0,2.6087095545654067,1.3091054197428105,376.62068965517244,6.597390757246761,2.037760998810934,7.8850783941947284,46120,1,58,11.099989,0.6832072279297458
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,60,2000,0.01,32,0,None,True,True,0.00649999999999995,0.004531218751264461,0.08560000000000001,0.34643203807298706,60.0,465.99999999999994,157.4162387500801,2824,212.26869764522513,3,0,2.986500114770929,1.2818337938282014,466.0,8.150426028401489,1.8256643055555506,7.76201659648543,47710,1,60,11.217548,0.6180293655248944
