model,rep,n_train_samples,n_test_samples,save_path,onehot,shuffle_label_frac,hidden_layer_dims,n_epochs,learning_rate,batch_size,verbose,early_stop_thresh,bias,init_prior_model,train_01_error,train_mse,test_01_error,test_mse,IRM_L0,IRM_L1,IRM_L2,n_regions,ACTS_L2,IRM_h*,ACTS_h*,IRM_entropy,IRM_rows_mean_L2,IRM_cols_mean_L1,IRM_cols_mean_L2,IRM_mean_dot_product,IRM_mean_sim_entropy,n_parameters,depth,width,total_epochs,weights_L2,mean_affine_mat_norm,kernel_trace,head_norm,OLS_norm
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,64,1000,0.01,32,0,None,True,True,0.015249999999999986,0.007701553799737299,0.08740000000000003,0.3357069619367691,64.0,409.828125,131.32741113726266,2827,199.32385707686876,2,0,3.015456007717781,1.176186608281186,409.828125,7.233328758039067,1.3509911499023428,7.648493130505036,50890,1,64,3000,11.17382,1.7065612,1.4337928,24375.723,0.5107000789870537
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,64,3000,0.01,32,0,None,True,True,0.007499999999999951,0.004146716958644651,0.10119999999999996,0.3194429303504924,59.0,261.125,83.4861837137963,1729,325.3613375925296,2,0,2.825267028804853,0.888731610217618,261.125,4.5924743126663214,0.771331909179695,7.348969305013878,50890,1,64,6000,11.989549,0.95626444,1.7782027,405230.0,0.8308732287279291
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,128,0,0.01,32,0,None,True,True,0.88575,0.2897003569218347,0.8748,0.4587005089421887,128.0,1962.1718749999998,1235.5949591003118,4000,63.245553203367585,1,0,2.301774610151055,6.264901086609429,1962.171875,31.105166324427724,9.582271881103523,8.28866400835451,101770,1,128,0,14.798538,3.2319953,1.3887874,160.8303,1.0053356138064047
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,128,10,0.01,32,0,None,True,True,0.07499999999999996,0.02451711537053026,0.10880000000000001,0.14132833115831897,128.0,831.1093750000001,344.711898324789,3999,63.26136261573884,2,0,3.1431417599986795,3.219044578753143,831.109375,13.413386795008186,2.5298457031250035,8.242678650664791,101770,1,128,10,14.781053,1.0619109,1.306635,234.57344,0.44723462814853365
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,128,40,0.01,32,0,None,True,True,0.0675,0.024162179039075526,0.10209999999999997,0.2125508176701627,128.0,838.984375,313.58445602352543,4000,63.245553203367585,3,0,3.2688085955513735,3.0293066038286716,838.984375,13.566306709431826,2.2404049072265613,8.216942748323635,101770,1,128,50,14.84498,1.0116968,1.2752769,296.13568,0.4386362143721434
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,128,50,0.01,32,0,None,True,True,0.07199999999999995,0.024267480931087337,0.10970000000000002,0.23735343735745476,128.0,796.3046874999999,306.20890538616436,4000,63.245553203367585,3,0,3.2290671601778485,3.0042848046581736,796.3046875,12.913717478754664,2.2035466766357397,8.224062358964645,101770,1,128,100,14.80616,1.0338788,1.2726629,290.03003,0.426192788588377
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,128,100,0.01,32,0,None,True,True,0.05725000000000002,0.01969040741454816,0.09619999999999995,0.22934126537928484,128.0,712.2499999999999,257.0183835115508,3987,63.592452382338585,2,0,3.2879350069519533,2.6887295791879104,712.25,11.714582592329101,1.7649577026367145,8.179915499113733,101770,1,128,200,14.836385,0.95291734,1.3009332,596.98926,0.404750188458597
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,128,300,0.01,32,0,None,True,True,0.022499999999999964,0.012178548503122024,0.07589999999999997,0.1959194230427336,128.0,667.203125,238.23344320626796,3998,63.2771680782255,3,0,3.281015655325427,2.5628822397839506,667.203125,10.994155718423197,1.603604827880859,8.159243522235862,101770,1,128,500,14.843884,0.9941987,1.2921222,6625.3193,0.3927301855719778
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,128,500,0.01,32,0,None,True,True,0.012750000000000039,0.00906800853608884,0.07399999999999995,0.1995699989174041,128.0,596.3437500000001,214.61453681906664,3981,63.671029518926424,2,0,3.30300792504583,2.482453599767778,596.34375,9.866473029358692,1.504535125732419,8.20264027731827,101770,1,128,1000,14.916384,1.0179635,1.3829808,351.9688,0.394322226541607
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,128,1000,0.01,32,0,None,True,True,0.0040000000000000036,0.005536032167931887,0.06740000000000002,0.18601359862969744,128.0,714.453125,248.20085353658445,3979,63.812224534175265,3,0,3.4133902397871556,2.6005748162665885,714.453125,11.97132499226015,1.6511204528808645,8.166370072151663,101770,1,128,2000,15.001005,0.9530004,1.3963025,195.72928,0.429536411572142
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,128,1000,0.01,32,0,None,True,True,0.0050000000000000044,0.005773102333985173,0.06889999999999996,0.29806117442145813,128.0,593.1718750000001,192.72067872899794,3982,63.592452382338585,2,0,3.4573697440923827,2.287115623443642,593.171875,10.005198843913599,1.2770746765136753,8.152763840544758,101770,1,128,3000,15.009869,0.928964,1.4318583,209.3554,0.43345885019379143
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,128,3000,0.01,32,0,None,True,True,0.0014999999999999458,0.0022007133225972943,0.06699999999999995,0.4739830911229162,128.0,498.82031250000006,159.72232432014775,3942,64.4670458451448,2,0,3.4526089168032024,2.089993166854858,498.8203125,8.305642877783828,1.0664236907958977,8.139984929593993,101770,1,128,6000,15.429619,0.6583185,1.7640089,279671.84,0.5488041857760495
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,256,0,0.01,32,0,None,True,True,0.9265,0.33432333243507395,0.9316,0.5093328049358314,256.0,2104.3515624999995,1403.8881363280013,4000,63.245553203367585,1,0,2.2603382418740607,9.457595049747056,2104.3515625,33.31200117986642,5.459356941223152,8.290777253491587,203530,1,256,0,19.660736,1.5665678,1.3687545,367.8124,0.9956060208864695
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,256,10,0.01,32,0,None,True,True,0.05600000000000005,0.021732568326112683,0.09709999999999996,0.18644350671393153,256.0,934.2265625000001,354.99697715654304,4000,63.245553203367585,2,0,3.6370706987671078,4.654262522140323,934.2265625,14.995620088084783,1.3221532974243169,8.255693819373313,203530,1,256,10,19.624083,0.4067602,1.2921851,476.77402,0.43872803716691555
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,256,40,0.01,32,0,None,True,True,0.05325000000000002,0.021803602440690455,0.09540000000000004,0.12092011439581558,256.0,948.6484375,376.61104912657396,4000,63.245553203367585,1,0,3.5459630703680127,4.802503826130699,948.6484375,15.222289878032784,1.407717468261719,8.25885586100771,203530,1,256,50,19.653969,0.43569693,1.3017359,527.42975,0.44267786024497
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,256,50,0.01,32,0,None,True,True,0.051000000000000045,0.02120719681074444,0.09360000000000002,0.17214475177518893,256.0,996.5195312500001,390.4096419433553,4000,63.245553203367585,1,0,3.578752386561369,4.878504951570717,996.51953125,16.01587985696613,1.452625156402584,8.256424918454758,203530,1,256,100,19.594841,0.4100293,1.3014976,468.77386,0.4605649406065666
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,256,100,0.01,32,0,None,True,True,0.03425,0.017804663701784372,0.08699999999999997,0.13590263332138916,256.0,1040.20703125,444.676403918929,4000,63.245553203367585,1,0,3.4056385025049862,5.23207012687139,1040.20703125,16.69327653779757,1.6708104133605948,8.264633164135263,203530,1,256,200,19.607332,0.49215207,1.285111,450.63605,0.46894285338167113
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,256,300,0.01,32,0,None,True,True,0.00924999999999998,0.009797235747440333,0.0676,0.21284862798974075,256.0,798.2343749999999,274.36336581301106,4000,63.245553203367585,1,0,3.7744991773459606,4.03280725735808,798.234375,12.941115606644246,0.9926473617553699,8.232892977595522,203530,1,256,500,19.64117,0.36170307,1.3598276,444.23663,0.3943251124956053
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,256,500,0.01,32,0,None,True,True,0.005249999999999977,0.007562735200786643,0.06159999999999999,0.284166885555345,256.0,788.0234375000001,281.51775405755376,4000,63.245553203367585,1,0,3.6988911956262998,4.091226466476771,788.0234375,12.813587272845497,1.0216146240234352,8.236472066903682,203530,1,256,1000,19.695082,0.42494977,1.3895165,446.26147,0.38793786842886335
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,256,1000,0.01,32,0,None,True,True,0.0012499999999999734,0.004132925960294694,0.058499999999999996,0.2100375178210872,256.0,907.6718749999999,367.22626158441557,4000,63.245553203367585,1,0,3.514482489875102,4.737755256975607,907.671875,14.650178021595954,1.37001494598389,8.259218791283658,203530,1,256,2000,19.80737,0.49749368,1.4834044,426.654,0.43655167225151875
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,256,1000,0.01,32,0,None,True,True,0.0010000000000000009,0.004086312556977756,0.05789999999999995,0.2888932361030682,256.0,815.3632812499998,281.9251671649436,4000,63.245553203367585,1,0,3.7945890229645025,4.060726851500849,815.36328125,13.3167202130046,1.0064393653869652,8.228004610209991,203530,1,256,3000,19.828012,0.3837545,1.480026,415.96143,0.4321045126281291
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,256,3000,0.01,32,0,None,True,True,0.0,0.001311971505806725,0.059599999999999986,0.3694073154702069,256.0,865.9453124999998,325.43050799432933,4000,63.245553203367585,2,0,3.6390226248390296,4.424430994489573,865.9453125,14.01720461242128,1.1947991714477522,8.246447677081084,203530,1,256,6000,20.04346,0.4248227,1.7298167,457.86078,0.5033255907161387
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,512,0,0.01,32,0,None,True,True,0.943,0.3048427048222556,0.9417,0.4541661587863658,512.0,2006.3417968750007,1285.4491929244732,4000,63.245553203367585,1,0,2.5550245242721723,12.798027091606738,2006.341796875,31.74897866596321,2.4992293920516917,8.290665661496803,407050,1,512,0,24.894382,0.5334587,1.4032834,1042.669,0.8716120294492125
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,512,10,0.01,32,0,None,True,True,0.03925000000000001,0.019225430626098428,0.08530000000000004,0.12440873959201251,512.0,1261.3964843750005,591.4249940428997,4000,63.245553203367585,1,0,3.487335605823252,8.627448989272553,1261.396484375,20.048752206992162,1.1357555551528942,8.280682397539271,407050,1,512,10,24.863579,0.22447705,1.3381252,1090.5293,0.5107686100337533
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,512,40,0.01,32,0,None,True,True,0.03949999999999998,0.019251827090044037,0.08499999999999996,0.1791020182475564,512.0,1218.4296874999998,545.4234580405691,4000,63.245553203367585,1,0,3.580358484717573,8.27790148527995,1218.4296875,19.38007509766192,1.0455879669189454,8.278608658503261,407050,1,512,50,24.899755,0.21468663,1.3237727,1157.6672,0.48552551276219597
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,512,50,0.01,32,0,None,True,True,0.038000000000000034,0.01944899013680647,0.08689999999999998,0.15699061154749752,512.0,1276.041015625,596.6179341094222,4000,63.245553203367585,1,0,3.48633989895522,8.668541626911646,1276.041015625,20.283658629634953,1.146600554466249,8.280897300647439,407050,1,512,100,24.85878,0.2304444,1.3409345,1065.0541,0.5079997746775675
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,512,100,0.01,32,0,None,True,True,0.02575000000000005,0.015546906636457353,0.07979999999999998,0.09717743129613718,512.0,1308.6113281249995,644.6701200863487,4000,63.245553203367585,1,0,3.343257426198335,9.025867974189518,1308.611328125,20.776093862956834,1.2430769758224516,8.283346143218601,407050,1,512,200,24.884035,0.25975314,1.3327075,980.43896,0.5044540071771604
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,512,300,0.01,32,0,None,True,True,0.005499999999999949,0.007942176261988202,0.06030000000000002,0.1905508547260921,512.0,1081.7343750000002,438.94517238146597,4000,63.245553203367585,1,0,3.777684039942118,7.376830255943267,1081.734375,17.31643797228089,0.830347055435182,8.269623922783722,407050,1,512,500,24.928114,0.19400275,1.3934604,948.33936,0.43119547390516433
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,512,500,0.01,32,0,None,True,True,0.0012499999999999734,0.005388091774616559,0.056400000000000006,0.252486036019785,512.0,1155.8300781250002,490.42682249216045,4000,63.245553203367585,1,0,3.6729374361207396,7.824951840906115,1155.830078125,18.436150659873782,0.9342936906814561,8.273877274526374,407050,1,512,1000,24.969147,0.21496509,1.4521745,911.6068,0.46334488735229823
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,512,1000,0.01,32,0,None,True,True,0.0,0.002632084015922382,0.056599999999999984,0.1856876913432683,512.0,1162.048828125,500.7770802854817,4000,63.245553203367585,1,0,3.6505339497880227,7.910605258922986,1162.048828125,18.55322640217652,0.9548595514297497,8.275061088158829,407050,1,512,2000,25.027544,0.23069227,1.5755192,917.1876,0.4987353705363251
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,512,1000,0.01,32,0,None,True,True,0.0,0.002626288993464257,0.05569999999999997,0.22298366765807223,512.0,1143.2109375000002,477.9943621554341,4000,63.245553203367585,1,0,3.7108672567388665,7.7213094825295014,1143.2109375,18.251379091595165,0.9097079486846898,8.273020124995567,407050,1,512,3000,25.051306,0.21387793,1.5741334,912.00195,0.495259416773958
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,512,3000,0.01,32,0,None,True,True,0.0,0.0005007600941423848,0.05610000000000004,0.34270676085198537,512.0,1185.91796875,526.7867341270642,4000,63.245553203367585,1,0,3.5915437431513415,8.132461312542471,1185.91796875,18.876875828378992,1.0091694183349629,8.278227743062349,407050,1,512,6000,25.218828,0.24373282,1.8183439,958.0104,0.5656495688608164
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,1024,0,0.01,32,0,None,True,True,0.89725,0.19142500288294664,0.8942,0.3168851834566614,1024.0,2016.2001953125007,1273.6530363913403,4000,63.245553203367585,1,0,2.743877050801756,18.026103702339558,2016.2001953125,31.887483867310706,1.2395493113994625,8.291278687489605,814090,1,1024,0,29.785482,0.18307321,1.4108574,2960.5388,0.7337932198938899
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,1024,10,0.01,32,0,None,True,True,0.03300000000000003,0.017247986989926013,0.08140000000000003,0.11929847173280186,1024.0,1393.6660156250005,672.731118800911,4000,63.245553203367585,1,0,3.5968899506055227,13.05008565105992,1393.666015625,22.105360937858336,0.6496610088348386,8.284570646827866,814090,1,1024,10,29.812218,0.08807334,1.3585176,2945.2625,0.46412178922606434
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,1024,40,0.01,32,0,None,True,True,0.029750000000000054,0.01696613087320158,0.07899999999999996,0.13015820446018225,1024.0,1568.2763671874998,840.9474374133636,4000,63.245553203367585,1,0,3.29177871021985,14.62137223168537,1568.2763671875,24.830823709634323,0.8155232465267186,8.287957537860976,814090,1,1024,50,29.78518,0.11491314,1.3769314,2783.0227,0.5211353817688547
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,1024,50,0.01,32,0,None,True,True,0.03125,0.016998784289592655,0.08050000000000002,0.12511289854444518,1024.0,1492.5195312500005,750.1307671809463,4000,63.245553203367585,1,0,3.4756098122397594,13.7918515390429,1492.51953125,23.648335068792452,0.7256132845878597,8.285797553387086,814090,1,1024,100,29.792383,0.10122997,1.3522469,2760.9724,0.48469343057947817
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,1024,100,0.01,32,0,None,True,True,0.01849999999999996,0.013122319320276243,0.07130000000000003,0.12878066671122873,1024.0,1512.2539062500002,777.0525099735702,4000,63.245553203367585,1,0,3.4163157003011677,14.045443113337505,1512.25390625,23.957675966836465,0.7525423898696889,8.28677580741605,814090,1,1024,200,29.793835,0.103666514,1.3805504,2647.5608,0.49537846742490466
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,1024,300,0.01,32,0,None,True,True,0.0017500000000000293,0.006064554362910277,0.056400000000000006,0.1190927679447055,1024.0,1491.140625,771.5085416248049,4000,63.245553203367585,1,0,3.3865227885285787,14.000234832851913,1491.140625,23.626678245719557,0.747705747127531,8.287144043164945,814090,1,1024,500,29.853588,0.11289804,1.478391,2435.3042,0.4939661382493738
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,1024,500,0.01,32,0,None,True,True,0.00024999999999997247,0.0037977504289797375,0.054300000000000015,0.1184063345424172,1024.0,1386.1650390625002,673.7582128183462,4000,63.245553203367585,1,0,3.5497321938999327,13.061124202667242,1386.1650390625,21.991707994779507,0.6507605187892909,8.28434445557517,814090,1,1024,1000,29.892416,0.10027185,1.5548878,2218.646,0.4977924249692583
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,1024,1000,0.01,32,0,None,True,True,0.0,0.0014050355375852873,0.05379999999999996,0.20445551520563057,1024.0,1353.5585937500002,631.0163233394331,4000,63.245553203367585,1,0,3.672114704424242,12.626178083648275,1353.55859375,21.493020233251265,0.6081404609680174,8.282896064435842,814090,1,1024,2000,29.983213,0.09511748,1.705641,452485.7,0.5195988308470806
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,1024,1000,0.01,32,0,None,True,True,0.0,0.001456625551297799,0.052000000000000046,0.24588878012247264,1024.0,1539.7568359375005,811.0646001102657,4000,63.245553203367585,1,0,3.3176951905290997,14.34933577513259,1539.7568359375,24.393810643348697,0.7854592788219439,8.28681692916667,814090,1,1024,3000,29.972235,0.12690023,1.6976753,1995.5254,0.5647734645965621
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,1024,3000,0.01,32,0,None,True,True,0.0,0.00015542622558376368,0.053100000000000036,0.23152013743098115,1024.0,1414.2958984375002,685.6585433189306,4000,63.245553203367585,1,0,3.561351603628502,13.169025559527933,1414.2958984375,22.445112015718085,0.6615571372508986,8.284067562299139,814090,1,1024,6000,30.113102,0.10519868,1.9005152,1992.3313,0.5980682916657406
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,4,0,0.01,32,0,None,True,True,0.9495,0.1776011126976119,0.9465,0.24175972963607223,4.0,1297.4999999999998,910.2325939011412,14,1570.9920432643826,4,14,0.8908598407707848,0.7667529752143124,1297.5,24.599288607600016,146.9775312499994,6.186957800402586,3190,1,4,0,2.8473437,41.56546,0.6898074,2.43884,0.44921848486785115
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,4,10,0.01,32,0,None,True,True,0.79975,0.08176662295751644,0.8109999999999999,0.14234820443447802,2.0,393.25,391.7543075704465,4,2889.8121046185684,2,4,0.025028821451450134,0.3917528717188937,393.25,9.934158243152764,38.36757812500016,2.8834174243519377,3190,1,4,10,2.830022,31.214195,0.66483516,3.3643296,0.22453974920027112
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,4,40,0.01,32,0,None,True,True,0.78575,0.0810497753024726,0.7896,0.1426471234769747,2.0,394.25,392.7542966028506,4,2888.6187010403432,2,4,0.024975060689306036,0.3927528644071231,394.25,9.946733132038881,38.563703124998945,2.891775615579498,3190,1,4,50,2.8181586,35.36533,0.6589947,2.66686,0.23100649249819574
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,4,50,0.01,32,0,None,True,True,0.7855,0.08091290025114278,0.7897000000000001,0.14253862370558687,2.0,393.99999999999994,392.50350316908,4,2888.619047226546,2,4,0.024999771832055713,0.39250286623157293,394.0,9.937303457175895,38.51462500000026,2.8901339146261837,3190,1,4,100,2.8119285,36.86022,0.6567074,2.482063,0.22812644097712295
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,4,100,0.01,32,0,None,True,True,0.7855,0.08079128043329303,0.7897000000000001,0.1424392737904449,2.0,399.0,397.753378364031,4,2883.6445689439606,2,4,0.021170767374840842,0.39775196416862607,399.0,10.00624804809475,39.55165624999851,2.933065063677365,3190,1,4,200,2.8073978,37.85853,0.6556425,2.422505,0.2291681275985346
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,4,300,0.01,32,0,None,True,True,0.6945,0.07357357130782852,0.6998,0.13127142747968615,2.0,657.2499999999998,491.0843232073285,4,2269.471744701837,2,4,0.6336801493018098,0.478697516705487,657.25,14.25,57.287828124999294,4.229465924198314,3190,1,4,500,2.779702,56.19372,0.61978024,1.6644156,0.30552415871716165
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,4,500,0.01,32,0,None,True,True,0.6935,0.07233251737161868,0.7041999999999999,0.13366748869516948,2.0,599.25,457.7643362036846,4,2378.199739298615,2,4,0.6071138544463328,0.44976445224139266,599.25,13.414078425296312,50.57201562499955,3.9011878947352683,3190,1,4,1000,2.905104,53.615192,0.6217135,1.7002958,0.32347904564609
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,4,1000,0.01,32,0,None,True,True,0.6932499999999999,0.07198125271371998,0.7066,0.14473400722005964,2.0,578.5,446.8695279385248,4,2421.0947936832213,2,4,0.5930625289184293,0.44059874035226204,578.5,13.076696830622021,48.5318124999981,3.795167036249205,3190,1,4,2000,3.166636,48.052116,0.6482893,1.8310248,0.37533519410431254
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,4,1000,0.01,32,0,None,True,True,0.69425,0.07184771372879842,0.7086,0.15154052981874222,2.0,569.5,442.60041233600316,4,2440.2536753378736,2,4,0.585204561237046,0.43644830736296825,569.5,12.97593927236098,47.62178124999845,3.732849749308567,3190,1,4,3000,3.3862052,45.463318,0.66389716,1.9072644,0.418490158680435
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,4,3000,0.01,32,0,None,True,True,0.69275,0.07167878633168771,0.7102999999999999,0.16322269263119332,2.0,555.5,435.36794783263497,4,2469.6432940811515,2,4,0.574092174322734,0.43074368828805837,555.5,12.698425099200294,46.38503124999997,3.676374227946084,3190,1,4,6000,3.9139102,42.424446,0.68814975,2.0220122,0.5168506496875003
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,8,0,0.01,32,0,None,True,True,0.70025,0.16010608207346874,0.7202999999999999,0.37635747556227567,7.0,1606.5000000000002,1108.8154574815417,61,901.4876593719961,6,32,1.1365281934569125,1.41875614536114,1606.5,26.476994731275678,125.80431250000102,8.184826143290005,6370,1,8,0,4.814596,59.037636,0.97012883,4.510691,0.8504555929032975
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,8,10,0.01,32,0,None,True,True,0.59125,0.06214493566202943,0.6147,0.2282437418328272,4.0,358.62500000000006,235.75427488170817,8,2096.305321273597,3,8,0.9604869547504975,0.46078363957501794,358.625,7.702475251501948,13.27009765625001,4.324864246881788,6370,1,8,10,4.8799844,19.472795,0.9635401,4.7637925,0.5447864610018174
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,8,40,0.01,32,0,None,True,True,0.591,0.06183205724877292,0.6142000000000001,0.2287867087491958,4.0,357.0,237.25177818090216,8,2115.1364022209063,3,8,0.9474629540015489,0.46337390409905477,357.0,7.705517503711221,13.419710937500314,4.302462468001776,6370,1,8,50,4.892238,19.659859,0.96632165,4.7404556,0.5541109834659208
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,8,50,0.01,32,0,None,True,True,0.5915,0.06171881273513332,0.6134999999999999,0.2293083474881196,4.0,355.74999999999994,236.46663348134337,8,2119.6782774751455,3,8,0.9471586787213662,0.46228467960770664,355.75,7.675040716504376,13.35669531250034,4.301299518204497,6370,1,8,100,4.9033413,19.492565,0.96864235,4.7543387,0.5573220926347522
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,8,100,0.01,32,0,None,True,True,0.591,0.061619300870416324,0.6128,0.2294521157179509,4.0,353.24999999999994,235.85058829691306,8,2127.538953814947,3,8,0.9419058980826479,0.4615567408239208,353.25,7.615773105863909,13.314664062499883,4.28741404396702,6370,1,8,200,4.921539,19.100664,0.97132987,4.776078,0.560348553790365
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,8,300,0.01,32,0,None,True,True,0.5902499999999999,0.06146357389104136,0.6128,0.23104995312842663,4.0,351.37500000000006,234.91484494386478,8,2135.663362985843,3,8,0.9400010718541556,0.46002207827451064,351.375,7.588025105388095,13.226269531249704,4.26986413455591,6370,1,8,500,4.9781613,17.929602,0.9799593,4.8671427,0.5750837055950561
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,8,500,0.01,32,0,None,True,True,0.589,0.061344479372179864,0.6121,0.23319423941296985,4.0,349.375,234.31679277209304,8,2143.3427164128466,3,8,0.9360599039282357,0.4591010918087649,349.375,7.550869155269478,13.173363281250186,4.2573478399765206,6370,1,8,1000,5.0681114,16.59263,0.99235153,4.9894633,0.5964941404183806
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,8,1000,0.01,32,0,None,True,True,0.58725,0.061230355249337766,0.6121,0.23610357026374945,4.0,348.62499999999994,234.49696826398414,8,2147.972532412833,3,8,0.9323690421327266,0.4588177061753393,348.625,7.569469928601341,13.157105468749755,4.2325801155160105,6370,1,8,2000,5.2324677,15.423216,1.0083836,5.143405,0.6339714477478622
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,8,1000,0.01,32,0,None,True,True,0.58725,0.06116514545178131,0.6122000000000001,0.2391859423537937,4.0,347.875,233.63422935220774,8,2147.587949304987,3,8,0.934403746114427,0.45726694883842195,347.875,7.552938170010397,13.06831640624997,4.225759806980606,6370,1,8,3000,5.379463,14.801147,1.0210905,5.265923,0.6672147745979162
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,8,3000,0.01,32,0,None,True,True,0.5862499999999999,0.06106541556329279,0.6139,0.24440607562046585,4.0,343.37499999999994,230.59593312762476,8,2160.012499963831,3,8,0.9345284025393743,0.45208219661915466,343.375,7.471822066939228,12.773644531249683,4.18667969589945,6370,1,8,6000,5.7679596,13.882065,1.0448072,5.4910946,0.7480952291599193
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,12,0,0.01,32,0,None,True,True,0.55725,0.07211713364387098,0.6021000000000001,0.27233858694355095,11.0,785.75,450.15106260750576,100,763.1618439099271,7,4,1.488445250136809,1.014144189698881,785.75,13.768674187767278,28.56912326388749,7.507112363792582,9550,1,12,0,6.4220576,12.237984,1.1865628,9.734096,0.8281984115941563
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,12,10,0.01,32,0,None,True,True,0.43100000000000005,0.05557673283204269,0.47940000000000005,0.24559007186253118,11.0,469.33333333333337,337.6026181441396,19,1680.3910259222405,4,19,0.9411740609726211,0.8557895477277109,469.33333333333337,8.759122228980608,20.34377083333333,6.466644857949093,9550,1,12,10,6.418881,12.033072,1.1755582,30.242035,0.7880783210263244
