model,rep,n_train_samples,n_test_samples,save_path,onehot,shuffle_label_frac,hidden_layer_dims,n_epochs,learning_rate,batch_size,verbose,early_stop_thresh,bias,init_prior_model,train_01_error,train_mse,test_01_error,test_mse,IRM_L0,IRM_L1,IRM_L2,n_regions,ACTS_L2,IRM_h*,ACTS_h*,IRM_entropy,IRM_rows_mean_L2,IRM_cols_mean_L1,IRM_cols_mean_L2,IRM_mean_dot_product,IRM_mean_sim_entropy,n_parameters,depth,width,weights_L2,mean_affine_mat_norm
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,51,6000,0.01,32,0,None,True,True,0.007249999999999979,0.0023100403739972886,0.10929999999999995,1.0004269340471947,50.0,255.31372549019605,74.19596184130458,1368,408.6905920130778,2,0,2.9791842102310344,0.6837346433376035,255.31372549019608,4.615263112193198,0.7189435793925425,6.92373375890742,40555,1,51,11.639833,0.9817657526950987
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,64,6000,0.01,32,0,None,True,True,0.003750000000000031,0.0019192024036959181,0.10650000000000004,0.5367228304115104,64.0,338.625,107.37503637950489,2279,271.26002285629926,3,0,3.033184311441821,1.0907022966877808,338.625,5.94062417806412,1.1617495117187457,7.723693059757,50890,1,64,12.420446,0.9046981404893243
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,128,6000,0.01,32,0,None,True,True,0.0010000000000000009,0.0010159451056546095,0.0816,0.6418191475238493,128.0,358.71093749999994,100.89055331178731,3704,92.6066952223218,1,0,3.578257343825614,1.478550874167,358.7109375,6.422687562644142,0.5337189178466805,7.825337890524248,101770,1,128,15.831736,0.6698104207872531
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,256,6000,0.01,32,0,None,True,True,0.0,0.0005311911307334583,0.06410000000000005,0.5297823257031756,256.0,814.2734374999998,302.9564195772816,4000,63.245553203367585,1,0,3.6764649114788512,4.263942732378098,814.2734375,13.234287374267172,1.1096928482055675,8.247572894352253,203530,1,256,20.187044,0.5306811036417084
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,512,6000,0.01,32,0,None,True,True,0.0,0.00012396518436312166,0.05579999999999996,0.324679353862949,512.0,1168.4628906249998,500.408445145372,4000,63.245553203367585,1,0,3.6691807572452944,7.912911967948336,1168.462890625,18.624303305479696,0.9554165010452269,8.275584883499736,407050,1,512,25.31789,0.5853444195554062
relu_regressor,0,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,1024,6000,0.01,32,0,None,True,True,0.0,2.4257240535454708e-05,0.05569999999999997,0.25170801662470654,1024.0,1438.3691406250002,714.0232773694297,4000,63.245553203367585,1,0,3.5006182956012855,13.454170329306821,1438.369140625,22.801797190323455,0.6905162782669059,8.285494470174898,814090,1,1024,30.153614,0.622681821881305
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,4,6000,0.01,32,0,None,True,True,0.68075,0.06934908051898069,0.7030000000000001,0.12473150100906649,2.0,267.5,189.5290215244093,4,3046.428728856134,2,4,0.6911456701674623,0.189191041014103,267.5,8.418729120241368,8.948312500000014,1.6355216528094407,3190,1,4,3.9411259,0.46894041446671586
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,8,6000,0.01,32,0,None,True,True,0.486,0.05068009006506992,0.5457000000000001,0.14133200073972618,6.0,285.625,148.72673137334797,20,2274.5377552373143,4,17,1.359817281452711,0.28557693796943756,285.625,7.109632550279937,5.09713671875005,3.001668419185384,6370,1,8,6.2968063,0.9509337271062313
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,12,6000,0.01,32,0,None,True,True,0.2945,0.03240758896599375,0.3808,0.2618333528278894,10.0,279.25,118.0068559684375,48,1576.1002506185957,6,26,1.7753019628832376,0.3421784074134427,279.25,5.7801143779532795,3.2523906250000127,4.368842741858085,9550,1,12,8.262015,1.4117527835506976
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,16,6000,0.01,32,0,None,True,True,0.02949999999999997,0.00857204154499296,0.19479999999999997,0.37552550901422765,14.0,327.5624999999999,115.46148911541889,137,906.7160525765495,9,9,2.1512664237530648,0.4394767485317056,327.5625,5.955236666161976,3.017809570312472,6.062023588071361,12730,1,16,10.66516,1.911371488716983
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,24,6000,0.01,32,0,None,True,True,0.027750000000000052,0.007723888092515603,0.21440000000000003,0.40717004435201193,21.0,215.66666666666669,74.66685267833972,157,914.328168657184,10,1,2.2030546492556944,0.42830654909772276,215.66666666666663,3.9246372797722056,1.273934027777761,6.004191333989297,19090,1,24,12.961682,2.257697613494984
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,32,6000,0.01,32,0,None,True,True,0.025249999999999995,0.0071701582401729625,0.2248,0.5557671300853292,30.0,162.0,55.42430437655488,181,910.7853753766581,9,1,2.244911781794006,0.4245855331967871,162.0,2.952752952754429,0.7041909179687619,5.981936865946392,25450,1,32,14.766023,2.4964022928524754
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,38,6000,0.01,32,0,None,True,True,0.024499999999999966,0.006797589883072991,0.23350000000000004,0.5933084813011648,36.0,138.18421052631578,46.211657760995664,220,898.9304756208903,9,1,2.3256519877196005,0.42100066805172653,138.18421052631578,2.526452847159366,0.4909738573407207,5.973772117161814,30220,1,38,16.180986,2.687203805655104
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,42,6000,0.01,32,0,None,True,True,0.02200000000000002,0.00609155907243053,0.24050000000000005,0.6487143308717892,40.0,130.4047619047619,41.71739089334142,299,864.7415798954044,1,1,2.4619959363356982,0.41930172608755145,130.40476190476193,2.4139381735390266,0.39867106009070696,5.955415942651,33400,1,42,17.3213,2.8531050351127205
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,46,6000,0.01,32,0,None,True,True,0.020499999999999963,0.004138684658570123,0.21120000000000005,0.5440125104888099,44.0,121.7608695652174,37.04381633852667,307,887.0862415797012,0,2,2.5428333396377303,0.41255991989043245,121.76086956521736,2.1664000611504655,0.32174988185255504,6.354126234908225,36580,1,46,18.110731,2.888688912579209
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,50,6000,0.01,32,0,None,True,True,0.02024999999999999,0.0037606113445276647,0.20609999999999995,0.5544752858830225,48.0,109.75999999999999,33.04767465344574,312,894.2639431398317,0,2,2.5723865951452654,0.4017163178164412,109.76,1.9514097468240748,0.25820159999999737,6.2850477814796015,39760,1,50,18.769657,2.975231761086492
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,51,6000,0.01,32,0,None,True,True,0.00649999999999995,0.0020675697942818274,0.11419999999999997,0.6205584397776127,51.0,335.21568627450984,120.72243767776548,1669,334.5803341501111,2,0,2.7607884571372168,1.0052089956819923,335.21568627450984,5.869594005950867,1.5539332948865796,7.531673275428599,40555,1,51,11.633332,0.9831271139337812
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,64,6000,0.01,32,0,None,True,True,0.006000000000000005,0.002021917630981103,0.11119999999999997,0.49780863884622795,64.0,323.171875,126.32257834143556,1943,308.1298427611321,2,0,2.7268074576678067,1.1684246071099325,323.171875,5.721374909877433,1.3332188110351617,7.578685158822644,50890,1,64,12.510335,0.9414138641481562
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,128,6000,0.01,32,0,None,True,True,0.00024999999999997247,0.0009728746958330873,0.07299999999999995,0.64630503390146,128.0,563.4531249999999,183.34175691615246,3953,64.389440128021,2,0,3.474024185013686,2.2245046920606844,563.453125,9.513694128810453,1.2081106262207055,8.144466226866971,101770,1,128,15.69021,0.6385477973450325
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,256,6000,0.01,32,0,None,True,True,0.0,0.0005202643327296872,0.06279999999999997,0.4813282958343045,256.0,806.5390624999999,298.90853881278684,4000,63.245553203367585,1,0,3.6765453563987984,4.247086619083722,806.5390625,13.070161899535833,1.1009365692138677,8.248602295133754,203530,1,256,20.181444,0.5405839231651396
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,512,6000,0.01,32,0,None,True,True,0.0,0.00012336027509745766,0.05710000000000004,0.5528592083266407,512.0,1194.6523437499993,528.5451064696927,4000,63.245553203367585,1,0,3.592615841617375,8.133982918902646,1194.65234375,19.06408624771849,1.0095470905303958,8.276686681934912,407050,1,512,25.32944,0.5837796700408695
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,1024,6000,0.01,32,0,None,True,True,0.0,2.409139628831199e-05,0.054200000000000026,0.2873754782583715,1024.0,1502.8369140624998,782.1145456568609,4000,63.245553203367585,1,0,3.3603946742903714,14.089356783135987,1502.8369140625,23.823563276043817,0.7572554571628582,8.286644246269892,814090,1,1024,30.154373,0.6229865170815391
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,4,6000,0.01,32,0,None,True,True,0.785,0.08047328275772356,0.7907,0.13776913010979147,1.0,405.25,405.25,2,2878.763970873611,1,2,0.0,0.40525,405.25,10.065411069598698,41.05689062500133,2.9951211009333667,3190,1,4,3.0917473,0.33643971771209874
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,8,6000,0.01,32,0,None,True,True,0.681,0.06986839202538526,0.6968,0.18898231111382396,2.0,273.5,220.56015335957673,4,2515.1656009098087,2,4,0.5341882700256406,0.4359754866962132,273.5,6.334429729659964,11.87966406250019,3.6152331322782763,6370,1,8,4.7056007,0.5164213671690989
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,12,6000,0.01,32,0,None,True,True,0.38749999999999996,0.041915858059336494,0.4527,0.3324384675112083,10.0,352.33333333333337,231.2366212346133,30,1879.2088760965344,5,30,1.1545148568022463,0.5171979795010805,352.3333333333333,8.073447563188576,7.430381944444587,4.132103398014925,9550,1,12,7.04918,0.9130883096716055
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,16,6000,0.01,32,0,None,True,True,0.11175000000000002,0.016771259653235237,0.2219,0.41721236799983863,14.0,409.0,206.20175572118683,96,1082.0536031084596,8,5,1.6785423894240394,0.6349809052247162,409.0,7.794729790056869,6.300011718749998,6.15949623511133,12730,1,16,9.440494,1.5410302707804404
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,24,6000,0.01,32,0,None,True,True,0.024499999999999966,0.007080588645616971,0.15639999999999998,0.3967187981327775,22.0,309.37500000000006,137.2599229867675,194,933.4173771684348,10,9,1.954965860114002,0.6403122773303664,309.375,5.5548089776137015,2.8472209201388727,6.857305511412044,19090,1,24,11.685235,1.803981079590687
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,32,6000,0.01,32,0,None,True,True,0.023499999999999965,0.00600687175484806,0.1643,0.40947192500092927,28.0,233.6875,100.31896396619135,257,908.4062967637334,11,0,2.0548157139188747,0.6245006004800956,233.6875,4.209596551333631,1.5234414062499753,6.820368114440811,25450,1,32,13.426029,2.081981766755054
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,38,6000,0.01,32,0,None,True,True,0.021750000000000047,0.00533365684925506,0.17179999999999995,0.49849939823575673,34.0,182.73684210526318,77.9402516385774,285,928.2413479262815,1,0,2.1294884667755563,0.5771067925436332,182.73684210526312,3.315580611634072,0.9225824099722966,6.6646829086837736,30220,1,38,14.76513,2.296584705847259
