model,rep,n_train_samples,n_test_samples,save_path,onehot,shuffle_label_frac,hidden_layer_dims,n_epochs,learning_rate,batch_size,verbose,early_stop_thresh,bias,init_prior_model,train_01_error,train_mse,test_01_error,test_mse,IRM_L0,IRM_L1,IRM_L2,n_regions,ACTS_L2,IRM_h*,ACTS_h*,IRM_entropy,IRM_rows_mean_L2,IRM_cols_mean_L1,IRM_cols_mean_L2,IRM_mean_dot_product,IRM_mean_sim_entropy,n_parameters,depth,width,weights_L2,mean_affine_mat_norm
relu_regressor,1,1000,10000,/mnt/ssd3/ronan/pytorch,True,0.5,256,2000,0.01,32,0,None,True,True,0.0020000000000000018,0.0034718963180536628,0.6871,2.1292413618978134,256.0,294.11328125,118.71388283251815,1000,31.622776601683793,1,0,3.5575752098108384,5.432642542998757,294.11328125,9.37394281148588,0.4503418731689449,6.883515198528118,203530,1,256,20.357225,1.0012140718124747
relu_regressor,2,1000,10000,/mnt/ssd3/ronan/pytorch,True,0.5,256,2000,0.01,32,0,None,True,True,0.0020000000000000018,0.003428888399580019,0.6904,2.0013185121218173,256.0,301.4296875,127.76809522422472,1000,31.622776601683793,1,0,3.458448961193889,5.64697387987584,301.4296875,9.61408357709375,0.48657705688476505,6.887596255926041,203530,1,256,20.390398,1.0325896699197885
relu_regressor,0,1000,10000,/mnt/ssd3/ronan/pytorch,True,0.6000000000000001,256,2000,0.01,32,0,None,True,True,0.0,0.0032306706008361948,0.7839,1.8192489543500627,256.0,327.79296874999994,152.57153228564377,1000,31.622776601683793,1,0,3.271308219682668,6.2004453872282435,327.79296875,10.422959118322712,0.586632125854491,6.894621361827366,203530,1,256,20.436232,1.191738274058839
relu_regressor,1,1000,10000,/mnt/ssd3/ronan/pytorch,True,0.6000000000000001,256,2000,0.01,32,0,None,True,True,0.0,0.003953906005631622,0.7749,2.258167530762323,256.0,269.21484375000006,102.19629622464866,1000,31.622776601683793,1,0,3.6759214025351445,5.020851222651394,269.21484375,8.619833463046955,0.3846580047607426,6.877920992937399,203530,1,256,20.491335,0.999402931618983
relu_regressor,2,1000,10000,/mnt/ssd3/ronan/pytorch,True,0.6000000000000001,256,2000,0.01,32,0,None,True,True,0.0,0.0031063948683865764,0.78,2.2823095224217993,256.0,347.44140625,161.9002120602723,1000,31.622776601683793,1,0,3.253720564196993,6.376453010883088,347.44140625,11.049798085020674,0.620409439086914,6.892531991109613,203530,1,256,20.465864,1.170415066390635
relu_regressor,0,1000,10000,/mnt/ssd3/ronan/pytorch,True,0.7000000000000001,256,2000,0.01,32,0,None,True,True,0.0,0.003955925895582224,0.8287,2.3990213549660195,256.0,286.25781250000006,114.64196079448698,1000,31.622776601683793,1,0,3.574872826553237,5.341721445376949,286.2578125,9.130468114946073,0.43539410400390666,6.884457682274474,203530,1,256,20.512842,1.0702044635231227
relu_regressor,1,1000,10000,/mnt/ssd3/ronan/pytorch,True,0.7000000000000001,256,2000,0.01,32,0,None,True,True,0.0,0.0039376479136205705,0.8328,2.101821948613439,256.0,280.42578125,108.09694650803206,1000,31.622776601683793,1,0,3.64332826116478,5.176559378583423,280.42578125,8.948712338356197,0.40888621520996044,6.8814613701387835,203530,1,256,20.543232,1.0406455269889228
relu_regressor,2,1000,10000,/mnt/ssd3/ronan/pytorch,True,0.7000000000000001,256,2000,0.01,32,0,None,True,True,0.0010000000000000009,0.003734111318395817,0.8324,2.724488219316,256.0,293.65625,117.58320548097689,1000,31.622776601683793,1,0,3.5717272215978433,5.411743711596106,293.65625,9.354371836790405,0.44688369750976564,6.884264478422781,203530,1,256,20.51892,1.0719234748709745
relu_regressor,0,1000,10000,/mnt/ssd3/ronan/pytorch,True,0.8,256,2000,0.01,32,0,None,True,True,0.0,0.0035936069095570933,0.8711,2.0578029409308582,256.0,299.45312499999994,124.53408824792584,1000,31.622776601683793,1,0,3.5038861026575963,5.577356542305683,299.453125,9.542544217685574,0.4746537170410155,6.887467694827018,203530,1,256,20.555555,1.1371559707789198
relu_regressor,1,1000,10000,/mnt/ssd3/ronan/pytorch,True,0.8,256,2000,0.01,32,0,None,True,True,0.0,0.003492691010089157,0.8786,2.9882613076145654,256.0,320.05078125,139.6958588081252,1000,31.622776601683793,1,0,3.4028946325387035,5.914025786213652,320.05078125,10.197152462082782,0.5336868438720699,6.8898451401110155,203530,1,256,20.538706,1.1726661209877458
relu_regressor,2,1000,10000,/mnt/ssd3/ronan/pytorch,True,0.8,256,2000,0.01,32,0,None,True,True,0.0,0.003563863592338135,0.8774,2.8210780893888194,256.0,312.45703124999994,135.5416922527718,1000,31.622776601683793,1,0,3.431336165940209,5.8304782822681025,312.45703125,9.942301040281668,0.5187145538330074,6.8904988223799615,203530,1,256,20.54879,1.1669694818157943
relu_regressor,0,1000,10000,/mnt/ssd3/ronan/pytorch,True,0.9,256,2000,0.01,32,0,None,True,True,0.0,0.0045609804735058145,0.8891,1.9057096253768333,256.0,265.26562500000006,99.63837414885563,1000,31.622776601683793,1,0,3.6970645694486857,4.9688497662940065,265.265625,8.479327026150498,0.3767313842773441,6.880673498072056,203530,1,256,20.570774,1.0270826529198294
relu_regressor,1,1000,10000,/mnt/ssd3/ronan/pytorch,True,0.9,256,2000,0.01,32,0,None,True,True,0.0,0.0038193345189012585,0.8936,2.4614587627798636,256.0,317.89453125,142.3354089363745,1000,31.622776601683793,1,0,3.3597053304512614,5.97963836699177,317.89453125,10.117028383159951,0.5455944061279298,6.892310065548593,203530,1,256,20.581688,1.1776797502673102
relu_regressor,2,1000,10000,/mnt/ssd3/ronan/pytorch,True,0.9,256,2000,0.01,32,0,None,True,True,0.0,0.003769114477861686,0.8923,2.302532510944345,256.0,303.64062499999994,126.87988247802214,1000,31.622776601683793,1,0,3.490324219225909,5.625251461045986,303.640625,9.673917835049917,0.48284078979492195,6.8865751067441305,203530,1,256,20.593283,1.1235046305472152
relu_regressor,0,1000,10000,/mnt/ssd3/ronan/pytorch,True,1.0,256,2000,0.01,32,0,None,True,True,0.0,0.003599590599351215,0.8984,2.293529201282019,256.0,323.66796874999994,143.7686645597773,1000,31.622776601683793,1,0,3.371420114683427,5.9985262356682245,323.66796875,10.30629474174453,0.5490465850830081,6.890235513990777,203530,1,256,20.56966,1.2092194780906318
relu_regressor,1,1000,10000,/mnt/ssd3/ronan/pytorch,True,1.0,256,2000,0.01,32,0,None,True,True,0.0,0.004208725356662373,0.8954,3.058337188659404,256.0,258.12890625,93.47778129755477,1000,31.622776601683793,1,0,3.7654036104157957,4.793655911723326,258.12890625,8.278696724606345,0.35063380432128927,6.8753947193389715,203530,1,256,20.58584,1.0220281256662958
relu_regressor,2,1000,10000,/mnt/ssd3/ronan/pytorch,True,1.0,256,2000,0.01,32,0,None,True,True,0.0,0.003995681539678052,0.8974,2.408437371367183,256.0,302.3046875,129.83553274803023,1000,31.622776601683793,1,0,3.440919404124311,5.706045741141583,302.3046875,9.627415737832376,0.49681027221679747,6.890357546708907,203530,1,256,20.57825,1.163361852576611
