model,rep,n_train_samples,n_test_samples,recurse_level,angle_params,cov_scale,onehot,noise_dims,shuffle_label_frac,n_estimators,max_features,bootstrap,max_depth,n_jobs,train_01_error,train_mse,test_01_error,test_mse,IRM_L0,IRM_L1,IRM_L2,n_regions,ACTS_L2,IRM_entropy,n_total_leaves
shallow_forest,3,1000,8192,0,45,1,True,0,None,4,1,False,15,-2,0.027,0.038,0.3604,0.2502,866.0,1000.0000000000003,123.67952538718765,596,63.387695966961914,5.194541013859697,866
shallow_forest,3,1000,8192,0,45,1,True,0,None,4,1,False,40,-2,0.0,0.0,0.3657,0.2769,1000.0,1000.0,83.14445261110329,668,56.462376853972415,5.712372943788814,1292
shallow_forest,3,1000,8192,0,45,1,True,0,None,5,1,False,2,-2,0.306,0.199,0.3292,0.2109,20.0,1000.0000000000003,634.3325310907524,15,470.13827753119614,1.2759727727298757,20
shallow_forest,3,1000,8192,0,45,1,True,0,None,5,1,False,5,-2,0.246,0.16,0.3019,0.1916,115.0,999.9999999999998,352.7971655214933,144,220.23623680039577,2.852370250419477,115
shallow_forest,3,1000,8192,0,45,1,True,0,None,5,1,False,15,-2,0.035,0.04,0.349,0.2447,1000.0,1000.0000000000001,110.38912989964182,591,66.48308055437865,5.245132251627325,1085
shallow_forest,3,1000,8192,0,45,1,True,0,None,5,1,False,40,-2,0.0,0.0,0.3457,0.2706,1000.0,1000.0000000000001,82.82415106718572,663,60.63002556489647,5.710666249841138,1586
shallow_forest,3,1000,8192,0,45,1,True,0,None,7,1,False,2,-2,0.269,0.198,0.3065,0.2077,28.0,1000.0,627.6831385731018,19,467.16164226100585,1.3583184225885925,28
shallow_forest,3,1000,8192,0,45,1,True,0,None,7,1,False,5,-2,0.243,0.158,0.2958,0.19,168.0,1000.0000000000001,349.81639499040296,152,228.11839031520452,2.8725628385748148,168
shallow_forest,3,1000,8192,0,45,1,True,0,None,7,1,False,15,-2,0.041,0.042,0.3533,0.2407,1000.0,1000.0000000000002,116.94687438564328,628,63.46652661048972,5.277289464705115,1556
shallow_forest,3,1000,8192,0,45,1,True,0,None,7,1,False,40,-2,0.0,0.0,0.3473,0.2634,1000.0,1000.0000000000002,79.30437360870705,745,49.73932046178355,5.827252823197881,2271
shallow_forest,3,1000,8192,0,45,1,True,0,None,10,1,False,2,-2,0.27,0.2,0.3094,0.2101,40.0,1000.0000000000005,640.1312834098956,19,467.16164226100585,1.319977731377911,40
shallow_forest,3,1000,8192,0,45,1,True,0,None,10,1,False,5,-2,0.245,0.158,0.2986,0.1891,244.0,1000.0000000000005,333.088907050355,221,208.99282284327373,3.0174211899964223,244
shallow_forest,3,1000,8192,0,45,1,True,0,None,10,1,False,15,-2,0.014,0.032,0.347,0.2361,1000.0,1000.0000000000003,107.60074349185511,754,46.0,5.488038646772299,2302
shallow_forest,3,1000,8192,0,45,1,True,0,None,10,1,False,40,-2,0.0,0.0,0.3502,0.2616,1000.0,1000.0000000000002,81.64275840513966,765,48.92851929090027,5.835440309912999,3236
shallow_forest,3,1000,8192,0,45,1,True,0,None,13,1,False,2,-2,0.267,0.198,0.3004,0.2069,52.0,1000.0000000000009,631.5706447341745,19,467.16164226100585,1.3364510770342073,52
shallow_forest,3,1000,8192,0,45,1,True,0,None,13,1,False,5,-2,0.245,0.159,0.3032,0.1923,303.0,1000.0000000000003,334.4662090113352,240,164.91209779758427,3.0240773209832987,303
shallow_forest,3,1000,8192,0,45,1,True,0,None,13,1,False,15,-2,0.015,0.033,0.3441,0.2354,1000.0,1000.0000000000002,110.38560707139636,775,44.204072210600685,5.480395513744713,2993
shallow_forest,3,1000,8192,0,45,1,True,0,None,13,1,False,40,-2,0.0,0.0,0.3459,0.2555,1000.0,1000.0000000000001,79.19678135830264,818,43.749285708454714,5.892706074209004,4226
shallow_forest,3,1000,8192,0,45,1,True,0,None,16,1,False,2,-2,0.267,0.198,0.2996,0.2057,64.0,1000.0000000000011,631.7629166170643,19,467.16164226100585,1.3498999786397348,64
shallow_forest,3,1000,8192,0,45,1,True,0,None,16,1,False,5,-2,0.236,0.158,0.3019,0.1896,384.0,1000.0000000000003,339.41185343178574,234,197.7119116290164,3.0227973429879884,384
shallow_forest,3,1000,8192,0,45,1,True,0,None,16,1,False,15,-2,0.022,0.038,0.3419,0.2322,1000.0,1000.0000000000001,122.71880968294958,764,46.475800154489,5.390543100154148,3526
shallow_forest,3,1000,8192,0,45,1,True,0,None,16,1,False,40,-2,0.0,0.0,0.345,0.2531,1000.0,1000.0000000000001,81.82598723816292,805,46.10856753359401,5.855117813972106,5128
shallow_forest,3,1000,8192,0,45,1,True,0,None,20,1,False,2,-2,0.268,0.197,0.3035,0.2033,80.0,1000.0000000000019,631.728711552673,19,467.16164226100585,1.3390206651356251,80
shallow_forest,3,1000,8192,0,45,1,True,0,None,20,1,False,5,-2,0.238,0.159,0.2992,0.1905,488.0,1000.0000000000003,343.61735986413726,258,170.20575783445165,3.012352361429074,488
shallow_forest,3,1000,8192,0,45,1,True,0,None,20,1,False,15,-2,0.009,0.031,0.3499,0.233,1000.0,1000.0000000000003,100.65334072945618,831,40.69397989875161,5.571085752789681,4523
shallow_forest,3,1000,8192,0,45,1,True,0,None,20,1,False,40,-2,0.0,0.0,0.3459,0.2547,1000.0,1000.0000000000003,77.55394896457564,828,41.036569057366385,5.89865763261162,6403
shallow_forest,4,1000,8192,0,45,1,True,0,None,1,1,False,2,-2,0.321,0.212,0.3293,0.2169,4.0,1000.0,707.2100112413568,4,707.2100112413568,0.8919077776798827,4
shallow_forest,4,1000,8192,0,45,1,True,0,None,1,1,False,5,-2,0.257,0.166,0.3047,0.1987,23.0,1000.0,375.3158669707424,23,375.3158669707424,2.2938365532556277,23
shallow_forest,4,1000,8192,0,45,1,True,0,None,1,1,False,15,-2,0.053,0.035,0.3358,0.3118,230.0,1000.0,117.48191350161096,230,117.48191350161096,4.829485863617149,230
shallow_forest,4,1000,8192,0,45,1,True,0,None,1,1,False,40,-2,0.0,0.0,0.3553,0.3553,314.0,1000.0,98.33615815151617,314,98.33615815151617,5.189608367701474,314
shallow_forest,4,1000,8192,0,45,1,True,0,None,2,1,False,2,-2,0.313,0.194,0.3186,0.2009,8.0,1000.0000000000002,626.8014039550328,12,510.8737613148673,1.2708070175793311,8
shallow_forest,4,1000,8192,0,45,1,True,0,None,2,1,False,5,-2,0.233,0.156,0.2952,0.193,45.0,999.9999999999998,320.59397998090975,60,238.28134631145593,2.739524925117663,45
shallow_forest,4,1000,8192,0,45,1,True,0,None,2,1,False,15,-2,0.034,0.033,0.3442,0.2574,425.0,1000.0000000000003,118.12493386241535,448,81.49846624323675,5.056100256986209,425
shallow_forest,4,1000,8192,0,45,1,True,0,None,2,1,False,40,-2,0.0,0.0,0.3478,0.294,598.0,1000.0000000000001,83.68392916205599,521,68.58571279792899,5.520917592448119,598
shallow_forest,4,1000,8192,0,45,1,True,0,None,3,1,False,2,-2,0.39,0.213,0.4066,0.2221,12.0,1000.0000000000001,739.100354034101,8,717.6266438754905,0.925220797757156,12
shallow_forest,4,1000,8192,0,45,1,True,0,None,3,1,False,5,-2,0.215,0.154,0.2953,0.1909,73.0,1000.0000000000001,324.2166628112202,82,232.7831609030172,2.787203240387025,73
shallow_forest,4,1000,8192,0,45,1,True,0,None,3,1,False,15,-2,0.017,0.02,0.3384,0.2613,727.0,1000.0000000000002,94.63849346034858,558,67.61656601750786,5.391167809667024,727
shallow_forest,4,1000,8192,0,45,1,True,0,None,3,1,False,40,-2,0.0,0.0,0.3412,0.2831,908.0,1000.0000000000003,89.23377536934471,566,69.98571282769076,5.5548944861969565,908
shallow_forest,4,1000,8192,0,45,1,True,0,None,4,1,False,2,-2,0.292,0.205,0.313,0.2146,16.0,1000.0,671.7974024957226,13,565.9876323737119,1.147253096332991,16
shallow_forest,4,1000,8192,0,45,1,True,0,None,4,1,False,5,-2,0.248,0.156,0.3026,0.1901,94.0,1000.0,334.00916903582157,97,270.4847500322338,2.7418816889074167,94
shallow_forest,4,1000,8192,0,45,1,True,0,None,4,1,False,15,-2,0.028,0.026,0.3309,0.2485,889.0,1000.0000000000003,98.90778533563474,563,67.27555276621665,5.345677394659933,889
shallow_forest,4,1000,8192,0,45,1,True,0,None,4,1,False,40,-2,0.0,0.0,0.3387,0.2665,1000.0,1000.0,83.28039985494787,674,58.71967302361279,5.685631448277547,1205
shallow_forest,4,1000,8192,0,45,1,True,0,None,5,1,False,2,-2,0.292,0.198,0.313,0.205,20.0,1000.0000000000001,625.3029345845099,18,472.74305917696984,1.336039029002127,20
shallow_forest,4,1000,8192,0,45,1,True,0,None,5,1,False,5,-2,0.235,0.155,0.2914,0.1859,121.0,999.9999999999999,319.98862479781997,131,212.01886708498373,2.9653928830946867,121
shallow_forest,4,1000,8192,0,45,1,True,0,None,5,1,False,15,-2,0.019,0.025,0.3331,0.2434,1000.0,1000.0000000000001,100.42788457395685,623,69.68500556073738,5.365972308010008,1105
shallow_forest,4,1000,8192,0,45,1,True,0,None,5,1,False,40,-2,0.0,0.0,0.329,0.2641,1000.0,1000.0000000000002,89.17578146559748,681,62.01612693485461,5.658318823561848,1514
shallow_forest,4,1000,8192,0,45,1,True,0,None,7,1,False,2,-2,0.32,0.203,0.3346,0.2132,28.0,1000.0000000000002,676.5679295276317,7,611.0008183300575,1.0932552422321604,28
shallow_forest,4,1000,8192,0,45,1,True,0,None,7,1,False,5,-2,0.206,0.152,0.2869,0.1873,171.0,1000.0000000000002,313.0325014096388,172,168.52299546352717,2.998152366167838,171
shallow_forest,4,1000,8192,0,45,1,True,0,None,7,1,False,15,-2,0.012,0.018,0.3351,0.2389,1000.0,1000.0,93.59247309697592,714,47.93745925682754,5.528907788463022,1644
shallow_forest,4,1000,8192,0,45,1,True,0,None,7,1,False,40,-2,0.0,0.0,0.3341,0.2583,1000.0,1000.0000000000001,82.93616921021435,739,46.98936049788292,5.749609154347352,2140
shallow_forest,4,1000,8192,0,45,1,True,0,None,10,1,False,2,-2,0.288,0.201,0.3104,0.2084,40.0,1000.0000000000007,650.3674192331592,18,472.74305917696984,1.2555757767876812,40
shallow_forest,4,1000,8192,0,45,1,True,0,None,10,1,False,5,-2,0.23,0.153,0.2977,0.1882,240.0,1000.0000000000002,328.5044291938847,228,150.18655066283398,2.975804306019291,240
shallow_forest,4,1000,8192,0,45,1,True,0,None,10,1,False,15,-2,0.01,0.017,0.324,0.2343,1000.0,1000.0,85.48684109265005,775,45.69463863518345,5.653653681551738,2358
shallow_forest,4,1000,8192,0,45,1,True,0,None,10,1,False,40,-2,0.0,0.0,0.3274,0.2509,1000.0,1000.0000000000002,81.83214527311381,766,45.86937976471886,5.775482698612523,3017
shallow_forest,4,1000,8192,0,45,1,True,0,None,13,1,False,2,-2,0.316,0.197,0.3335,0.2053,52.0,1000.0000000000011,639.6792465459065,18,472.74305917696984,1.3050217345949515,52
shallow_forest,4,1000,8192,0,45,1,True,0,None,13,1,False,5,-2,0.213,0.151,0.2908,0.186,321.0,1000.0000000000001,295.3627596081023,222,156.19859154294574,3.089344131289978,321
shallow_forest,4,1000,8192,0,45,1,True,0,None,13,1,False,15,-2,0.005,0.019,0.3246,0.23,1000.0,999.9999999999999,89.8228368057607,784,41.08527716834828,5.604622091383053,3011
shallow_forest,4,1000,8192,0,45,1,True,0,None,13,1,False,40,-2,0.0,0.0,0.3306,0.2497,1000.0,1000.0000000000001,80.92724470109707,803,43.05810028322197,5.814847321630965,3900
shallow_forest,4,1000,8192,0,45,1,True,0,None,16,1,False,2,-2,0.316,0.197,0.3335,0.2048,64.0,1000.0000000000011,638.6613502573176,18,472.74305917696984,1.312623056248683,64
shallow_forest,4,1000,8192,0,45,1,True,0,None,16,1,False,5,-2,0.212,0.15,0.2838,0.1843,391.0,1000.0000000000003,290.11307062936686,254,148.77499789951267,3.164990392876934,391
shallow_forest,4,1000,8192,0,45,1,True,0,None,16,1,False,15,-2,0.018,0.022,0.3197,0.2259,1000.0,1000.0000000000001,93.82734309624249,827,39.57271787481876,5.592202133741097,3608
shallow_forest,4,1000,8192,0,45,1,True,0,None,16,1,False,40,-2,0.0,0.0,0.3352,0.2473,1000.0,1000.0000000000001,81.51054379649298,830,39.496835316262995,5.830378117391041,4885
shallow_forest,4,1000,8192,0,45,1,True,0,None,20,1,False,2,-2,0.316,0.198,0.3319,0.2062,80.0,1000.0000000000015,655.3693920225445,18,472.74305917696984,1.2532452342886324,80
shallow_forest,4,1000,8192,0,45,1,True,0,None,20,1,False,5,-2,0.214,0.152,0.2848,0.1845,475.0,1000.0000000000002,293.17316555237454,219,158.27823602757266,3.1185467496329093,475
shallow_forest,4,1000,8192,0,45,1,True,0,None,20,1,False,15,-2,0.011,0.018,0.327,0.2325,1000.0,1000.0000000000002,84.24870918892468,851,37.57658845611187,5.691567475280506,4655
shallow_forest,4,1000,8192,0,45,1,True,0,None,20,1,False,40,-2,0.0,0.0,0.3298,0.2467,1000.0,1000.0,76.74311043996067,851,37.656340767525464,5.870304429690631,6107
shallow_forest,5,1000,8192,0,45,1,True,0,None,1,1,False,2,-2,0.395,0.216,0.4178,0.2248,4.0,1000.0,783.1896322092115,4,783.1896322092115,0.7868519361429036,4
shallow_forest,5,1000,8192,0,45,1,True,0,None,1,1,False,5,-2,0.269,0.164,0.3159,0.1975,28.0,1000.0,372.5989801381641,28,372.5989801381641,2.4574088485641994,28
shallow_forest,5,1000,8192,0,45,1,True,0,None,1,1,False,15,-2,0.048,0.03,0.3716,0.3405,257.0,1000.0,107.42439201596628,257,107.42439201596628,4.970644221213894,257
shallow_forest,5,1000,8192,0,45,1,True,0,None,1,1,False,40,-2,0.0,0.0,0.3683,0.3683,318.0,1000.0,103.39245620450265,318,103.39245620450265,5.172356097230181,318
shallow_forest,5,1000,8192,0,45,1,True,0,None,2,1,False,2,-2,0.328,0.205,0.3345,0.2138,8.0,1000.0,691.7972969013395,6,625.1639784888441,1.0406772252576864,8
shallow_forest,5,1000,8192,0,45,1,True,0,None,2,1,False,5,-2,0.233,0.158,0.2964,0.1959,51.0,1000.0000000000002,332.72285764581915,60,279.01254452085124,2.718646768773465,51
shallow_forest,5,1000,8192,0,45,1,True,0,None,2,1,False,15,-2,0.021,0.025,0.3575,0.2749,487.0,1000.0000000000001,95.23654760647302,479,78.21764506810467,5.2887151007345325,487
shallow_forest,5,1000,8192,0,45,1,True,0,None,2,1,False,40,-2,0.0,0.0,0.3577,0.3008,636.0,1000.0000000000001,88.24964589164082,522,72.80109889280519,5.522231167220954,636
shallow_forest,5,1000,8192,0,45,1,True,0,None,3,1,False,2,-2,0.328,0.206,0.3345,0.2148,12.0,1000.0,704.2821404333163,8,622.1366409399144,1.045734410170603,12
shallow_forest,5,1000,8192,0,45,1,True,0,None,3,1,False,5,-2,0.23,0.156,0.2964,0.1903,74.0,1000.0,309.42132369239766,112,221.63934668736056,2.8948294468089193,74
shallow_forest,5,1000,8192,0,45,1,True,0,None,3,1,False,15,-2,0.063,0.047,0.3473,0.249,634.0,1000.0000000000002,121.03534837209979,438,78.60025445251433,5.035277816693004,634
shallow_forest,5,1000,8192,0,45,1,True,0,None,3,1,False,40,-2,0.0,0.0,0.3506,0.2851,969.0,1000.0000000000002,85.693251387337,591,61.83849933496123,5.623047893043044,969
shallow_forest,5,1000,8192,0,45,1,True,0,None,4,1,False,2,-2,0.33,0.196,0.343,0.2055,16.0,1000.0,629.7954032858609,12,474.41542976593837,1.2967362866289533,16
shallow_forest,5,1000,8192,0,45,1,True,0,None,4,1,False,5,-2,0.232,0.157,0.2997,0.1925,104.0,1000.0000000000001,336.4487330931712,68,291.7738850548486,2.681771055851836,104
shallow_forest,5,1000,8192,0,45,1,True,0,None,4,1,False,15,-2,0.03,0.03,0.3358,0.2444,908.0,1000.0000000000001,97.1905345185425,599,70.6257743320383,5.3753972001911325,908
shallow_forest,5,1000,8192,0,45,1,True,0,None,4,1,False,40,-2,0.0,0.0,0.3445,0.2681,1000.0,1000.0000000000002,84.92275902253765,671,62.12889826803627,5.683862133931796,1266
shallow_forest,5,1000,8192,0,45,1,True,0,None,5,1,False,2,-2,0.282,0.193,0.3171,0.2035,20.0,1000.0000000000002,609.5774930228315,17,470.3041569027431,1.3631114924373429,20
shallow_forest,5,1000,8192,0,45,1,True,0,None,5,1,False,5,-2,0.231,0.156,0.2963,0.1892,125.0,1000.0000000000001,304.6433980902917,146,182.18671740826773,2.999010347560227,125
shallow_forest,5,1000,8192,0,45,1,True,0,None,5,1,False,15,-2,0.016,0.029,0.34,0.242,1000.0,999.9999999999999,92.23318274894345,669,53.5723809439155,5.475003077795641,1118
shallow_forest,5,1000,8192,0,45,1,True,0,None,5,1,False,40,-2,0.0,0.0,0.3427,0.2568,1000.0,1000.0000000000001,78.91413054706996,752,50.53711507397311,5.812796053309375,1580
shallow_forest,5,1000,8192,0,45,1,True,0,None,7,1,False,2,-2,0.288,0.203,0.3218,0.2153,28.0,1000.0,701.7050080819907,12,585.7968931293508,1.0903333490901133,28
shallow_forest,5,1000,8192,0,45,1,True,0,None,7,1,False,5,-2,0.233,0.154,0.2914,0.1882,177.0,999.9999999999999,306.19481593606776,187,159.7936168937921,3.0544137005036927,177
shallow_forest,5,1000,8192,0,45,1,True,0,None,7,1,False,15,-2,0.005,0.019,0.3411,0.2438,1000.0,1000.0000000000003,87.95569385567175,721,52.38320341483518,5.604418829202854,1723
shallow_forest,5,1000,8192,0,45,1,True,0,None,7,1,False,40,-2,0.0,0.0,0.3376,0.2632,1000.0,1000.0000000000002,81.10638013103028,734,52.28766584960549,5.783587535152109,2253
shallow_forest,5,1000,8192,0,45,1,True,0,None,10,1,False,2,-2,0.282,0.198,0.3171,0.2085,40.0,1000.0000000000007,655.6056894200963,19,468.8027303674756,1.272636762153203,40
shallow_forest,5,1000,8192,0,45,1,True,0,None,10,1,False,5,-2,0.23,0.155,0.2942,0.1906,250.0,1000.0000000000001,321.33673926272417,179,182.84419597023034,2.9700413642021273,250
shallow_forest,5,1000,8192,0,45,1,True,0,None,10,1,False,15,-2,0.003,0.021,0.3287,0.2347,1000.0,1000.0000000000002,82.38592112733828,777,45.56314299957807,5.691144664661411,2413
shallow_forest,5,1000,8192,0,45,1,True,0,None,10,1,False,40,-2,0.0,0.0,0.3345,0.2526,1000.0,1000.0000000000002,79.87089582570113,765,51.16639522186413,5.8299851839845696,3205
shallow_forest,5,1000,8192,0,45,1,True,0,None,13,1,False,2,-2,0.282,0.2,0.3171,0.2092,52.0,1000.0000000000011,663.835591323403,19,468.8027303674756,1.2562673073865867,52
shallow_forest,5,1000,8192,0,45,1,True,0,None,13,1,False,5,-2,0.23,0.156,0.2892,0.1905,324.0,1000.0000000000005,302.36124011954183,233,165.09391266791152,3.0902342451942553,324
shallow_forest,5,1000,8192,0,45,1,True,0,None,13,1,False,15,-2,0.01,0.023,0.3336,0.2292,1000.0,1000.0000000000001,85.83795108315347,814,42.37924020083418,5.661042750336756,3064
shallow_forest,5,1000,8192,0,45,1,True,0,None,13,1,False,40,-2,0.0,0.0,0.337,0.2514,1000.0,1000.0,77.08544402462357,805,43.634848458542855,5.878476771297713,4114
shallow_forest,5,1000,8192,0,45,1,True,0,None,16,1,False,2,-2,0.282,0.197,0.3171,0.207,64.0,1000.0000000000008,642.3005952725716,19,468.8027303674756,1.307714182700725,64
shallow_forest,5,1000,8192,0,45,1,True,0,None,16,1,False,5,-2,0.227,0.155,0.2939,0.1887,394.0,1000.0000000000001,301.56144429867027,236,161.09003693587013,3.1101440002849188,394
shallow_forest,5,1000,8192,0,45,1,True,0,None,16,1,False,15,-2,0.012,0.023,0.338,0.2314,1000.0,1000.0000000000002,89.36459729669238,798,44.36214602563767,5.6353145673293685,3770
shallow_forest,5,1000,8192,0,45,1,True,0,None,16,1,False,40,-2,0.0,0.0,0.3401,0.2515,1000.0,1000.0000000000002,77.09764506779699,806,43.22036556994862,5.880233779007052,5135
shallow_forest,5,1000,8192,0,45,1,True,0,None,20,1,False,2,-2,0.282,0.198,0.3171,0.2078,80.0,1000.0000000000017,650.0218342486658,19,468.8027303674756,1.3027186012652008,80
shallow_forest,5,1000,8192,0,45,1,True,0,None,20,1,False,5,-2,0.231,0.154,0.2919,0.1879,501.0,1000.0000000000007,306.0419170636598,234,159.6182946908029,3.095787142561098,501
shallow_forest,5,1000,8192,0,45,1,True,0,None,20,1,False,15,-2,0.004,0.022,0.3358,0.2294,1000.0,1000.0000000000002,86.04179217101421,812,42.473521163190604,5.666504766440762,4588
shallow_forest,5,1000,8192,0,45,1,True,0,None,20,1,False,40,-2,0.0,0.0,0.3441,0.2521,1000.0,1000.0000000000002,76.59526747782792,822,42.261093218230876,5.8840572456710385,6430
shallow_forest,6,1000,8192,0,45,1,True,0,None,1,1,False,2,-2,0.304,0.205,0.3314,0.2192,4.0,1000.0,705.5125796185353,4,705.5125796185353,0.8859174652231249,4
shallow_forest,6,1000,8192,0,45,1,True,0,None,1,1,False,5,-2,0.244,0.171,0.2953,0.2118,22.0,1000.0,381.73551053052427,22,381.73551053052427,2.2818663515030373,22
shallow_forest,6,1000,8192,0,45,1,True,0,None,1,1,False,15,-2,0.088,0.054,0.333,0.2956,203.0,1000.0,141.6827441857335,203,141.6827441857335,4.523028502695908,203
shallow_forest,6,1000,8192,0,45,1,True,0,None,1,1,False,40,-2,0.0,0.0,0.3549,0.3549,303.0,1000.0,101.39033484509261,303,101.39033484509261,5.161762594600075,303
shallow_forest,6,1000,8192,0,45,1,True,0,None,2,1,False,2,-2,0.282,0.198,0.3145,0.2113,8.0,1000.0000000000002,642.6881047599995,11,574.2821606144491,1.1768107864706974,8
shallow_forest,6,1000,8192,0,45,1,True,0,None,2,1,False,5,-2,0.235,0.151,0.3069,0.1897,49.0,999.9999999999999,342.295924603259,61,296.54679226051326,2.6335612413222695,49
shallow_forest,6,1000,8192,0,45,1,True,0,None,2,1,False,15,-2,0.018,0.024,0.3575,0.2731,463.0,1000.0000000000002,101.52339631828714,471,74.04052944165107,5.235133121863143,463
shallow_forest,6,1000,8192,0,45,1,True,0,None,2,1,False,40,-2,0.0,0.0,0.3511,0.3028,603.0,1000.0,88.50141241810778,534,71.93052203341777,5.506177487068069,603
shallow_forest,6,1000,8192,0,45,1,True,0,None,3,1,False,2,-2,0.296,0.197,0.3264,0.2094,12.0,1000.0000000000002,645.9069420417912,13,576.3644680234895,1.2234614627652305,12
shallow_forest,6,1000,8192,0,45,1,True,0,None,3,1,False,5,-2,0.236,0.154,0.3011,0.1892,70.0,1000.0,303.72282685954895,96,247.99596770915448,2.904823759774328,70
shallow_forest,6,1000,8192,0,45,1,True,0,None,3,1,False,15,-2,0.033,0.029,0.3411,0.2552,704.0,1000.0000000000002,112.41095241221927,528,78.10249675906654,5.236814371853386,704
shallow_forest,6,1000,8192,0,45,1,True,0,None,3,1,False,40,-2,0.0,0.0,0.337,0.2795,910.0,1000.0,92.80445391610614,593,70.15696686716153,5.546965311772944,910
shallow_forest,6,1000,8192,0,45,1,True,0,None,4,1,False,2,-2,0.281,0.194,0.3127,0.2066,16.0,1000.0000000000001,623.6292969384938,18,445.1965857910413,1.3398137352816457,16
shallow_forest,6,1000,8192,0,45,1,True,0,None,4,1,False,5,-2,0.245,0.159,0.291,0.1947,93.0,1000.0,325.97239146897084,66,266.73582436560713,2.7285270520003566,93
shallow_forest,6,1000,8192,0,45,1,True,0,None,4,1,False,15,-2,0.029,0.027,0.3319,0.2503,919.0,1000.0000000000005,101.13851887386923,591,65.92419889539804,5.366712239623667,919
shallow_forest,6,1000,8192,0,45,1,True,0,None,4,1,False,40,-2,0.0,0.0,0.3436,0.2695,1000.0,1000.0000000000001,86.82381585717135,698,58.22370651203855,5.66732658953177,1192
shallow_forest,6,1000,8192,0,45,1,True,0,None,5,1,False,2,-2,0.282,0.197,0.3081,0.2082,20.0,1000.0000000000002,628.4770799321167,16,475.1820703688219,1.3099648308972964,20
shallow_forest,6,1000,8192,0,45,1,True,0,None,5,1,False,5,-2,0.222,0.153,0.2848,0.1866,113.0,1000.0000000000002,302.5069916547385,162,191.69246203228755,2.9533137730041705,113
shallow_forest,6,1000,8192,0,45,1,True,0,None,5,1,False,15,-2,0.023,0.029,0.3451,0.2441,1000.0,1000.0000000000002,107.25297198679392,652,53.60970061472084,5.33981000888557,1091
shallow_forest,6,1000,8192,0,45,1,True,0,None,5,1,False,40,-2,0.0,0.0,0.3425,0.264,1000.0,1000.0,86.07438643406061,707,56.515484603779164,5.701777179995084,1510
shallow_forest,6,1000,8192,0,45,1,True,0,None,7,1,False,2,-2,0.297,0.192,0.3258,0.2036,28.0,1000.0000000000001,613.084606472775,21,435.07470622871193,1.387226256107415,28
shallow_forest,6,1000,8192,0,45,1,True,0,None,7,1,False,5,-2,0.215,0.149,0.2872,0.1846,157.0,1000.0,309.1541455557174,171,197.56517911818366,3.0235388619038095,157
shallow_forest,6,1000,8192,0,45,1,True,0,None,7,1,False,15,-2,0.029,0.028,0.3357,0.2388,1000.0,1000.0000000000003,104.68533998685427,688,52.0,5.418780329429811,1605
shallow_forest,6,1000,8192,0,45,1,True,0,None,7,1,False,40,-2,0.0,0.0,0.339,0.2664,1000.0,999.9999999999999,86.49761115021545,713,54.36910887627275,5.709566300621746,2123
shallow_forest,6,1000,8192,0,45,1,True,0,None,10,1,False,2,-2,0.297,0.192,0.3254,0.2034,40.0,1000.0000000000007,609.2855652319362,21,435.07470622871193,1.4028257898443255,40
shallow_forest,6,1000,8192,0,45,1,True,0,None,10,1,False,5,-2,0.236,0.148,0.2942,0.1852,229.0,1000.0000000000001,310.0235474927671,179,187.88294228055935,3.018547536701135,229
shallow_forest,6,1000,8192,0,45,1,True,0,None,10,1,False,15,-2,0.017,0.023,0.333,0.2374,1000.0,1000.0000000000001,93.10306117416334,771,44.090815370097204,5.555602315298983,2249
shallow_forest,6,1000,8192,0,45,1,True,0,None,10,1,False,40,-2,0.0,0.0,0.3335,0.257,1000.0,1000.0,86.95044565728229,756,49.1121166312347,5.742315026544848,3008
shallow_forest,6,1000,8192,0,45,1,True,0,None,13,1,False,2,-2,0.278,0.196,0.309,0.2075,52.0,1000.0000000000011,629.8207597000218,21,435.07470622871193,1.3564747007743456,52
shallow_forest,6,1000,8192,0,45,1,True,0,None,13,1,False,5,-2,0.235,0.149,0.295,0.1859,306.0,1000.0000000000002,305.94695367259084,203,178.24140933015536,3.0924024946566337,306
shallow_forest,6,1000,8192,0,45,1,True,0,None,13,1,False,15,-2,0.026,0.026,0.3324,0.2319,1000.0,1000.0000000000001,100.0658954487125,772,48.703182647543684,5.509261238875437,2948
shallow_forest,6,1000,8192,0,45,1,True,0,None,13,1,False,40,-2,0.0,0.0,0.3347,0.2532,1000.0,1000.0,85.4430846239716,788,43.58898943540674,5.7971311659847355,3981
shallow_forest,6,1000,8192,0,45,1,True,0,None,16,1,False,2,-2,0.297,0.192,0.3258,0.2036,64.0,1000.0000000000005,608.9282978109983,21,435.07470622871193,1.4161686893122378,64
shallow_forest,6,1000,8192,0,45,1,True,0,None,16,1,False,5,-2,0.242,0.151,0.2957,0.188,369.0,1000.0000000000005,319.66944597114696,201,181.89557443764267,3.0332656624197787,369
shallow_forest,6,1000,8192,0,45,1,True,0,None,16,1,False,15,-2,0.01,0.021,0.3347,0.2348,1000.0,1000.0000000000002,93.58255880504657,804,43.9089968002003,5.61194694219805,3742
shallow_forest,6,1000,8192,0,45,1,True,0,None,16,1,False,40,-2,0.0,0.0,0.3356,0.2568,1000.0,1000.0000000000002,81.51960078717266,807,45.033320996790806,5.8115477936025375,4802
shallow_forest,6,1000,8192,0,45,1,True,0,None,20,1,False,2,-2,0.296,0.192,0.326,0.2045,80.0,1000.0000000000014,612.9191259864552,21,435.07470622871193,1.3740484198834313,80
